match_id,season,start_date,venue,innings,ball,actual_delivery,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,non_boundary,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,fielder_1,fielder_2,fielder_3
1183528,2019/20,2019-11-05,Manuka Oval,1,0.1,0.1,Pakistan,Australia,Babar Azam,Fakhar Zaman,MA Starc,0,0,,,,,,,,,,,,,
1183528,2019/20,2019-11-05,Manuka Oval,1,0.2,0.2,Pakistan,Australia,Babar Azam,Fakhar Zaman,MA Starc,1,0,,,,,,,,,,,,,
1183528,2019/20,2019-11-05,Manuka Oval,1,0.3,0.3,Pakistan,Australia,Fakhar Zaman,Babar Azam,MA Starc,0,0,,,,,,,,,,,,,
1183528,2019/20,2019-11-05,Manuka Oval,1,0.4,0.4,Pakistan,Australia,Fakhar Zaman,Babar Azam,MA Starc,0,0,,,,,,,,,,,,,
1183528,2019/20,2019-11-05,Manuka Oval,1,0.5,0.5,Pakistan,Australia,Fakhar Zaman,Babar Azam,MA Starc,2,0,,,,,,,,,,,,,
1183528,2019/20,2019-11-05,Manuka Oval,1,0.6,0.6,Pakistan,Australia,Fakhar Zaman,Babar Azam,MA Starc,0,0,,,,,,,,,,,,,
1183528,2019/20,2019-11-05,Manuka Oval,1,1.1,1.1,Pakistan,Australia,Babar Azam,Fakhar Zaman,KW Richardson,4,0,,,,,,,,,,,,,
1183528,2019/20,2019-11-05,Manuka Oval,1,1.2,1.2,Pakistan,Australia,Babar Azam,Fakhar Zaman,KW Richardson,4,0,,,,,,,,,,,,,
1183528,2019/20,2019-11-05,Manuka Oval,1,1.3,1.3,Pakistan,Australia,Babar Azam,Fakhar Zaman,KW Richardson,0,0,,,,,,,,,,,,,
1183528,2019/20,2019-11-05,Manuka Oval,1,1.4,1.4,Pakistan,Australia,Babar Azam,Fakhar Zaman,KW Richardson,2,0,,,,,,,,,,,,,
1183528,2019/20,2019-11-05,Manuka Oval,1,1.5,1.5,Pakistan,Australia,Babar Azam,Fakhar Zaman,KW Richardson,1,0,,,,,,,,,,,,,
1183528,2019/20,2019-11-05,Manuka Oval,1,1.6,1.6,Pakistan,Australia,Fakhar Zaman,Babar Azam,KW Richardson,0,0,,,,,,,,,,,,,
1183528,2019/20,2019-11-05,Manuka Oval,1,2.1,2.1,Pakistan,Australia,Babar Azam,Fakhar Zaman,MA Starc,4,0,,,,,,,,,,,,,
