match_id,season,start_date,venue,innings,ball,actual_delivery,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,non_boundary,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,fielder_1,fielder_2,fielder_3
1252068,2020/21,2021-03-07,"Coolidge Cricket Ground, Antigua",1,0.1,0.1,Sri Lanka,West Indies,MD Gunathilaka,P Nissanka,FA Allen,0,0,,,,,,,,,,,,,
1252068,2020/21,2021-03-07,"Coolidge Cricket Ground, Antigua",1,0.2,0.2,Sri Lanka,West Indies,MD Gunathilaka,P Nissanka,FA Allen,0,0,,,,,,,,,,,,,
1252068,2020/21,2021-03-07,"Coolidge Cricket Ground, Antigua",1,0.3,0.3,Sri Lanka,West Indies,MD Gunathilaka,P Nissanka,FA Allen,1,0,,,,,,,,,,,,,
1252068,2020/21,2021-03-07,"Coolidge Cricket Ground, Antigua",1,0.4,0.4,Sri Lanka,West Indies,P Nissanka,MD Gunathilaka,FA Allen,0,0,,,,,,,,,,,,,
1252068,2020/21,2021-03-07,"Coolidge Cricket Ground, Antigua",1,0.5,0.5,Sri Lanka,West Indies,P Nissanka,MD Gunathilaka,FA Allen,0,0,,,,,,,,,,,,,
1252068,2020/21,2021-03-07,"Coolidge Cricket Ground, Antigua",1,0.6,0.6,Sri Lanka,West Indies,P Nissanka,MD Gunathilaka,FA Allen,0,0,,,,,,,,,,,,,
1252068,2020/21,2021-03-07,"Coolidge Cricket Ground, Antigua",1,1.1,1.1,Sri Lanka,West Indies,MD Gunathilaka,P Nissanka,K Sinclair,2,0,,,,,,,,,,,,,
1252068,2020/21,2021-03-07,"Coolidge Cricket Ground, Antigua",1,1.2,1.2,Sri Lanka,West Indies,MD Gunathilaka,P Nissanka,K Sinclair,0,0,,,,,,,,,,,,,
1252068,2020/21,2021-03-07,"Coolidge Cricket Ground, Antigua",1,1.3,1.3,Sri Lanka,West Indies,MD Gunathilaka,P Nissanka,K Sinclair,4,0,,,,,,,,,,,,,
1252068,2020/21,2021-03-07,"Coolidge Cricket Ground, Antigua",1,1.4,1.4,Sri Lanka,West Indies,MD Gunathilaka,P Nissanka,K Sinclair,1,0,,,,,,,,,,,,,
1252068,2020/21,2021-03-07,"Coolidge Cricket Ground, Antigua",1,1.5,1.5,Sri Lanka,West Indies,P Nissanka,MD Gunathilaka,K Sinclair,1,0,,,,,,,,,,,,,
1252068,2020/21,2021-03-07,"Coolidge Cricket Ground, Antigua",1,1.6,1.6,Sri Lanka,West Indies,MD Gunathilaka,P Nissanka,K Sinclair,1,0,,,,,,,,,,,,,
1252068,2020/21,2021-03-07,"Coolidge Cricket Ground, Antigua",1,2.1,2.1,Sri Lanka,West Indies,MD Gunathilaka,P Nissanka,FA Allen,0,0,,,,,,,caught and bowled,MD Gunathilaka,,,,,
1252068,2020/21,2021-03-07,"Coolidge Cricket Ground, Antigua",1,2.2,2.2,Sri Lanka,West Indies,N Dickwella,P Nissanka,FA Allen,0,0,,,,,,,,,,,,,
1252068,2020/21,2021-03-07,"Coolidge Cricket Ground, Antigua",1,2.3,2.3,Sri Lanka,West Indies,N Dickwella,P Nissanka,FA Allen,0,0,,,,,,,,,,,,,
1252068,2020/21,2021-03-07,"Coolidge Cricket Ground, Antigua",1,2.4,2.4,Sri Lanka,West Indies,N Dickwella,P Nissanka,FA Allen,1,0,,,,,,,,,,,,,
1252068,2020/21,2021-03-07,"Coolidge Cricket Ground, Antigua",1,2.5,2.5,Sri Lanka,West Indies,P Nissanka,N Dickwella,FA Allen,0,0,,,,,,,,,,,,,
1252068,2020/21,2021-03-07,"Coolidge Cricket Ground, Antigua",1,2.6,2.6,Sri Lanka,West Indies,P Nissanka,N Dickwella,FA Allen,0,0,,,,,,,,,,,,,
1252068,2020/21,2021-03-07,"Coolidge Cricket Ground, Antigua",1,3.1,3.1,Sri Lanka,West Indies,N Dickwella,P Nissanka,K Sinclair,1,0,,,,,,,,,,,,,
1252068,2020/21,2021-03-07,"Coolidge Cricket Ground, Antigua",1,3.2,3.2,Sri Lanka,West Indies,P Nissanka,N Dickwella,K Sinclair,1,0,,,,,,,,,,,,,
1252068,2020/21,2021-03-07,"Coolidge Cricket Ground, Antigua",1,3.3,3.3,Sri Lanka,West Indies,N Dickwella,P Nissanka,K Sinclair,2,0,,,,,,,,,,,,,
1252068,2020/21,2021-03-07,"Coolidge Cricket Ground, Antigua",1,3.4,3.4,Sri Lanka,West Indies,N Dickwella,P Nissanka,K Sinclair,0,0,,,,,,,caught,N Dickwella,,,JO Holder,,
1252068,2020/21,2021-03-07,"Coolidge Cricket Ground, Antigua",1,3.5,3.5,Sri Lanka,West Indies,P Nissanka,LD Chandimal,K Sinclair,1,0,,,,,,,,,,,,,
1252068,2020/21,2021-03-07,"Coolidge Cricket Ground, Antigua",1,3.6,3.6,Sri Lanka,West Indies,LD Chandimal,P Nissanka,K Sinclair,5,0,,,,,,,,,,,,,
1252068,2020/21,2021-03-07,"Coolidge Cricket Ground, Antigua",1,4.1,4.1,Sri Lanka,West Indies,LD Chandimal,P Nissanka,FA Allen,1,0,,,,,,,,,,,,,
1252068,2020/21,2021-03-07,"Coolidge Cricket Ground, Antigua",1,4.2,4.2,Sri Lanka,West Indies,P Nissanka,LD Chandimal,FA Allen,1,0,,,,,,,,,,,,,
