match_id,season,start_date,venue,innings,ball,actual_delivery,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,non_boundary,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,fielder_1,fielder_2,fielder_3
1534075,2026,2026-05-14,"National Stadium, Karachi",1,0.1,0.1,Pakistan,Zimbabwe,Muneeba Ali,Gull Feroza,N Sibanda,1,0,,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,0.2,0.2,Pakistan,Zimbabwe,Gull Feroza,Muneeba Ali,N Sibanda,1,0,,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,0.3,0.3,Pakistan,Zimbabwe,Muneeba Ali,Gull Feroza,N Sibanda,1,0,,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,0.4,0.4,Pakistan,Zimbabwe,Gull Feroza,Muneeba Ali,N Sibanda,1,0,,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,0.5,0.5,Pakistan,Zimbabwe,Muneeba Ali,Gull Feroza,N Sibanda,0,0,,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,0.6,0.6,Pakistan,Zimbabwe,Muneeba Ali,Gull Feroza,N Sibanda,4,0,,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,1.1,1.1,Pakistan,Zimbabwe,Gull Feroza,Muneeba Ali,A Zimunu,0,0,,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,1.2,1.2,Pakistan,Zimbabwe,Gull Feroza,Muneeba Ali,A Zimunu,0,0,,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,1.3,1.3,Pakistan,Zimbabwe,Gull Feroza,Muneeba Ali,A Zimunu,0,0,,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,1.4,1.4,Pakistan,Zimbabwe,Gull Feroza,Muneeba Ali,A Zimunu,1,0,,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,1.5,1.5,Pakistan,Zimbabwe,Muneeba Ali,Gull Feroza,A Zimunu,0,1,,,,1,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,1.6,1.6,Pakistan,Zimbabwe,Gull Feroza,Muneeba Ali,A Zimunu,0,0,,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,2.1,2.1,Pakistan,Zimbabwe,Muneeba Ali,Gull Feroza,M Mavunga,0,0,,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,2.2,2.2,Pakistan,Zimbabwe,Muneeba Ali,Gull Feroza,M Mavunga,0,0,,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,2.3,2.3,Pakistan,Zimbabwe,Muneeba Ali,Gull Feroza,M Mavunga,1,0,,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,2.4,2.4,Pakistan,Zimbabwe,Gull Feroza,Muneeba Ali,M Mavunga,1,0,,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,2.5,2.5,Pakistan,Zimbabwe,Muneeba Ali,Gull Feroza,M Mavunga,1,0,,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,2.6,2.6,Pakistan,Zimbabwe,Gull Feroza,Muneeba Ali,M Mavunga,0,0,,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,3.1,3.1,Pakistan,Zimbabwe,Muneeba Ali,Gull Feroza,A Zimunu,1,0,,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,3.2,3.2,Pakistan,Zimbabwe,Gull Feroza,Muneeba Ali,A Zimunu,1,0,,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,3.3,3.3,Pakistan,Zimbabwe,Muneeba Ali,Gull Feroza,A Zimunu,4,0,,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,3.4,3.4,Pakistan,Zimbabwe,Muneeba Ali,Gull Feroza,A Zimunu,4,0,,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,3.5,3.5,Pakistan,Zimbabwe,Muneeba Ali,Gull Feroza,A Zimunu,0,0,,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,3.6,3.6,Pakistan,Zimbabwe,Muneeba Ali,Gull Feroza,A Zimunu,0,0,,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,4.1,4.1,Pakistan,Zimbabwe,Gull Feroza,Muneeba Ali,M Mavunga,4,0,,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,4.2,4.2,Pakistan,Zimbabwe,Gull Feroza,Muneeba Ali,M Mavunga,0,0,,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,4.3,4.3,Pakistan,Zimbabwe,Gull Feroza,Muneeba Ali,M Mavunga,0,0,,,,,,,bowled,Gull Feroza,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,4.4,4.4,Pakistan,Zimbabwe,Ayesha Zafar,Muneeba Ali,M Mavunga,1,0,,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,4.5,4.5,Pakistan,Zimbabwe,Muneeba Ali,Ayesha Zafar,M Mavunga,1,0,,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,4.6,4.6,Pakistan,Zimbabwe,Ayesha Zafar,Muneeba Ali,M Mavunga,0,0,,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,5.1,5.1,Pakistan,Zimbabwe,Muneeba Ali,Ayesha Zafar,K Chigora,0,1,1,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,5.2,5.1,Pakistan,Zimbabwe,Muneeba Ali,Ayesha Zafar,K Chigora,0,0,,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,5.3,5.2,Pakistan,Zimbabwe,Muneeba Ali,Ayesha Zafar,K Chigora,1,0,,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,5.4,5.3,Pakistan,Zimbabwe,Ayesha Zafar,Muneeba Ali,K Chigora,1,0,,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,5.5,5.4,Pakistan,Zimbabwe,Muneeba Ali,Ayesha Zafar,K Chigora,1,0,,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,5.6,5.5,Pakistan,Zimbabwe,Ayesha Zafar,Muneeba Ali,K Chigora,0,0,,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,5.7,5.6,Pakistan,Zimbabwe,Ayesha Zafar,Muneeba Ali,K Chigora,1,0,,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,6.1,6.1,Pakistan,Zimbabwe,Ayesha Zafar,Muneeba Ali,B Biza,1,0,,,,,,,run out,Ayesha Zafar,,,K Ndlovu,VM Mutungwindu,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,6.2,6.2,Pakistan,Zimbabwe,Iram Javed,Muneeba Ali,B Biza,4,0,,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,6.3,6.3,Pakistan,Zimbabwe,Iram Javed,Muneeba Ali,B Biza,1,0,,,,,,,,,,,,,
1534075,2026,2026-05-14,"National Stadium, Karachi",1,6.4,6.4,Pakistan,Zimbabwe,Muneeba Ali,Iram Javed,B Biza,4,0,,,,,,,,,,,,,
