match_id,season,start_date,venue,innings,ball,actual_delivery,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,non_boundary,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,fielder_1,fielder_2,fielder_3
1450753,2024,2024-09-21,University of Dar-es-Salaam Ground,1,0.1,0.1,Mali,Tanzania,Mohamed Coulibaly,TM Macalou,HA Chohan,0,0,,,,,,,,,,,,,
1450753,2024,2024-09-21,University of Dar-es-Salaam Ground,1,0.2,0.2,Mali,Tanzania,Mohamed Coulibaly,TM Macalou,HA Chohan,0,0,,,,,,,lbw,Mohamed Coulibaly,,,,,
1450753,2024,2024-09-21,University of Dar-es-Salaam Ground,1,0.3,0.3,Mali,Tanzania,S Kamate,TM Macalou,HA Chohan,1,0,,,,,,,,,,,,,
1450753,2024,2024-09-21,University of Dar-es-Salaam Ground,1,0.4,0.4,Mali,Tanzania,TM Macalou,S Kamate,HA Chohan,0,1,,,1,,,,,,,,,,
1450753,2024,2024-09-21,University of Dar-es-Salaam Ground,1,0.5,0.5,Mali,Tanzania,S Kamate,TM Macalou,HA Chohan,0,0,,,,,,,,,,,,,
1450753,2024,2024-09-21,University of Dar-es-Salaam Ground,1,0.6,0.6,Mali,Tanzania,S Kamate,TM Macalou,HA Chohan,1,0,,,,,,,,,,,,,
1450753,2024,2024-09-21,University of Dar-es-Salaam Ground,1,1.1,1.1,Mali,Tanzania,S Kamate,TM Macalou,K Juma,1,0,,,,,,,,,,,,,
1450753,2024,2024-09-21,University of Dar-es-Salaam Ground,1,1.2,1.2,Mali,Tanzania,TM Macalou,S Kamate,K Juma,0,0,,,,,,,,,,,,,
1450753,2024,2024-09-21,University of Dar-es-Salaam Ground,1,1.3,1.3,Mali,Tanzania,TM Macalou,S Kamate,K Juma,0,0,,,,,,,,,,,,,
1450753,2024,2024-09-21,University of Dar-es-Salaam Ground,1,1.4,1.4,Mali,Tanzania,TM Macalou,S Kamate,K Juma,0,0,,,,,,,,,,,,,
1450753,2024,2024-09-21,University of Dar-es-Salaam Ground,1,1.5,1.5,Mali,Tanzania,TM Macalou,S Kamate,K Juma,0,0,,,,,,,,,,,,,
1450753,2024,2024-09-21,University of Dar-es-Salaam Ground,1,1.6,1.6,Mali,Tanzania,TM Macalou,S Kamate,K Juma,0,0,,,,,,,,,,,,,
