match_id,season,start_date,venue,innings,ball,actual_delivery,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,non_boundary,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,fielder_1,fielder_2,fielder_3
300438,2007/08,2008-02-12,Seddon Park,1,0.1,0.1,England,New Zealand,AN Cook,P Mustard,KD Mills,0,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,0.2,0.2,England,New Zealand,AN Cook,P Mustard,KD Mills,0,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,0.3,0.3,England,New Zealand,AN Cook,P Mustard,KD Mills,0,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,0.4,0.4,England,New Zealand,AN Cook,P Mustard,KD Mills,0,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,0.5,0.5,England,New Zealand,AN Cook,P Mustard,KD Mills,3,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,0.6,0.6,England,New Zealand,P Mustard,AN Cook,KD Mills,0,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,1.1,1.1,England,New Zealand,AN Cook,P Mustard,CS Martin,0,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,1.2,1.2,England,New Zealand,AN Cook,P Mustard,CS Martin,0,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,1.3,1.3,England,New Zealand,AN Cook,P Mustard,CS Martin,4,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,1.4,1.4,England,New Zealand,AN Cook,P Mustard,CS Martin,0,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,1.5,1.5,England,New Zealand,AN Cook,P Mustard,CS Martin,0,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,1.6,1.6,England,New Zealand,AN Cook,P Mustard,CS Martin,1,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,2.1,2.1,England,New Zealand,AN Cook,P Mustard,KD Mills,2,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,2.2,2.2,England,New Zealand,AN Cook,P Mustard,KD Mills,4,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,2.3,2.3,England,New Zealand,AN Cook,P Mustard,KD Mills,0,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,2.4,2.4,England,New Zealand,AN Cook,P Mustard,KD Mills,0,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,2.5,2.5,England,New Zealand,AN Cook,P Mustard,KD Mills,4,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,2.6,2.6,England,New Zealand,AN Cook,P Mustard,KD Mills,0,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,3.1,3.1,England,New Zealand,P Mustard,AN Cook,CS Martin,1,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,3.2,3.2,England,New Zealand,AN Cook,P Mustard,CS Martin,0,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,3.3,3.3,England,New Zealand,AN Cook,P Mustard,CS Martin,0,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,3.4,3.4,England,New Zealand,AN Cook,P Mustard,CS Martin,0,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,3.5,3.5,England,New Zealand,AN Cook,P Mustard,CS Martin,0,1,1,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,3.6,3.5,England,New Zealand,AN Cook,P Mustard,CS Martin,1,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,3.7,3.6,England,New Zealand,P Mustard,AN Cook,CS Martin,0,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,4.1,4.1,England,New Zealand,AN Cook,P Mustard,KD Mills,0,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,4.2,4.2,England,New Zealand,AN Cook,P Mustard,KD Mills,4,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,4.3,4.3,England,New Zealand,AN Cook,P Mustard,KD Mills,1,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,4.4,4.4,England,New Zealand,P Mustard,AN Cook,KD Mills,4,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,4.5,4.5,England,New Zealand,P Mustard,AN Cook,KD Mills,1,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,4.6,4.6,England,New Zealand,AN Cook,P Mustard,KD Mills,2,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,5.1,5.1,England,New Zealand,P Mustard,AN Cook,CS Martin,1,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,5.2,5.2,England,New Zealand,AN Cook,P Mustard,CS Martin,1,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,5.3,5.3,England,New Zealand,P Mustard,AN Cook,CS Martin,6,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,5.4,5.4,England,New Zealand,P Mustard,AN Cook,CS Martin,0,0,,,,,,,caught,P Mustard,,,DL Vettori,,
300438,2007/08,2008-02-12,Seddon Park,1,5.5,5.5,England,New Zealand,IR Bell,AN Cook,CS Martin,0,0,,,,,,,caught,IR Bell,,,BB McCullum,,
300438,2007/08,2008-02-12,Seddon Park,1,5.6,5.6,England,New Zealand,KP Pietersen,AN Cook,CS Martin,1,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,6.1,6.1,England,New Zealand,KP Pietersen,AN Cook,KD Mills,0,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,6.2,6.2,England,New Zealand,KP Pietersen,AN Cook,KD Mills,0,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,6.3,6.3,England,New Zealand,KP Pietersen,AN Cook,KD Mills,0,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,6.4,6.4,England,New Zealand,KP Pietersen,AN Cook,KD Mills,0,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,6.5,6.5,England,New Zealand,KP Pietersen,AN Cook,KD Mills,0,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,6.6,6.6,England,New Zealand,KP Pietersen,AN Cook,KD Mills,4,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,7.1,7.1,England,New Zealand,AN Cook,KP Pietersen,CS Martin,1,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,7.2,7.2,England,New Zealand,KP Pietersen,AN Cook,CS Martin,2,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,7.3,7.3,England,New Zealand,KP Pietersen,AN Cook,CS Martin,0,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,7.4,7.4,England,New Zealand,KP Pietersen,AN Cook,CS Martin,0,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,7.5,7.5,England,New Zealand,KP Pietersen,AN Cook,CS Martin,0,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,7.6,7.6,England,New Zealand,KP Pietersen,AN Cook,CS Martin,0,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,8.1,8.1,England,New Zealand,AN Cook,KP Pietersen,MJ Mason,1,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,8.2,8.2,England,New Zealand,KP Pietersen,AN Cook,MJ Mason,0,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,8.3,8.3,England,New Zealand,KP Pietersen,AN Cook,MJ Mason,0,0,,,,,,,,,,,,,
300438,2007/08,2008-02-12,Seddon Park,1,8.4,8.4,England,New Zealand,KP Pietersen,AN Cook,MJ Mason,0,0,,,,,,,,,,,,,
