version,1.8.0
info,balls_per_over,6
info,team,Kolkata Knight Riders
info,team,Chennai Super Kings
info,team_type,club
info,gender,male
info,season,2009/10
info,date,2010/03/16
info,event,Indian Premier League
info,match_id,419113
info,match_type,T20
info,overs,20
info,match_number,8
info,venue,Eden Gardens
info,city,Kolkata
info,toss_winner,Chennai Super Kings
info,toss_decision,bat
info,player_of_match,MS Dhoni
info,umpire,HDPK Dharmasena
info,umpire,AM Saheba
info,reserve_umpire,R Shankar
info,tv_umpire,M Erasmus
info,match_referee,Yashpal Sharma
info,target_overs,2,20
info,target_runs,2,165
info,winner,Chennai Super Kings
info,winner_runs,55
info,player,Chennai Super Kings,M Vijay
info,player,Chennai Super Kings,ML Hayden
info,player,Chennai Super Kings,SK Raina
info,player,Chennai Super Kings,S Badrinath
info,player,Chennai Super Kings,MS Dhoni
info,player,Chennai Super Kings,JM Kemp
info,player,Chennai Super Kings,JA Morkel
info,player,Chennai Super Kings,R Ashwin
info,player,Chennai Super Kings,L Balaji
info,player,Chennai Super Kings,M Muralitharan
info,player,Chennai Super Kings,MS Gony
info,player,Kolkata Knight Riders,BJ Hodge
info,player,Kolkata Knight Riders,MK Tiwary
info,player,Kolkata Knight Riders,SC Ganguly
info,player,Kolkata Knight Riders,WP Saha
info,player,Kolkata Knight Riders,OA Shah
info,player,Kolkata Knight Riders,AD Mathews
info,player,Kolkata Knight Riders,LR Shukla
info,player,Kolkata Knight Riders,RS Gavaskar
info,player,Kolkata Knight Riders,SE Bond
info,player,Kolkata Knight Riders,M Kartik
info,player,Kolkata Knight Riders,I Sharma
info,registry,people,AD Mathews,896d78ad
info,registry,people,AM Saheba,883e3818
info,registry,people,BJ Hodge,b57f8a9a
info,registry,people,HDPK Dharmasena,323e4c16
info,registry,people,I Sharma,5bb1a1c4
info,registry,people,JA Morkel,c3d35165
info,registry,people,JM Kemp,6581d753
info,registry,people,L Balaji,b2b50355
info,registry,people,LR Shukla,b1451597
info,registry,people,M Erasmus,15d3c895
info,registry,people,M Kartik,abfeb126
info,registry,people,M Muralitharan,4ba44e19
info,registry,people,M Vijay,4b57e452
info,registry,people,MK Tiwary,26e5cabf
info,registry,people,ML Hayden,d8699ab7
info,registry,people,MS Dhoni,4a8a2e3b
info,registry,people,MS Gony,ae78bc32
info,registry,people,OA Shah,7bf96684
info,registry,people,R Ashwin,495d42a5
info,registry,people,R Shankar,82f0b62e
info,registry,people,RS Gavaskar,9ff100a6
info,registry,people,S Badrinath,3576e47e
info,registry,people,SC Ganguly,725529bc
info,registry,people,SE Bond,4f629497
info,registry,people,SK Raina,1dc12ab9
info,registry,people,WP Saha,fe11caa6
info,registry,people,Yashpal Sharma,e22d7ccb
ball,1,0.1,Chennai Super Kings,M Vijay,ML Hayden,SE Bond,0,0,,,,,,"","",0.1,,,,
ball,1,0.2,Chennai Super Kings,M Vijay,ML Hayden,SE Bond,0,0,,,,,,"","",0.2,,,,
ball,1,0.3,Chennai Super Kings,M Vijay,ML Hayden,SE Bond,1,0,,,,,,"","",0.3,,,,
ball,1,0.4,Chennai Super Kings,ML Hayden,M Vijay,SE Bond,0,0,,,,,,"","",0.4,,,,
ball,1,0.5,Chennai Super Kings,ML Hayden,M Vijay,SE Bond,0,0,,,,,,"","",0.5,,,,
ball,1,0.6,Chennai Super Kings,ML Hayden,M Vijay,SE Bond,0,0,,,,,,"","",0.6,,,,
ball,1,1.1,Chennai Super Kings,M Vijay,ML Hayden,I Sharma,4,0,,,,,,"","",1.1,,,,
ball,1,1.2,Chennai Super Kings,M Vijay,ML Hayden,I Sharma,0,0,,,,,,"","",1.2,,,,
ball,1,1.3,Chennai Super Kings,M Vijay,ML Hayden,I Sharma,0,0,,,,,,"","",1.3,,,,
ball,1,1.4,Chennai Super Kings,M Vijay,ML Hayden,I Sharma,4,0,,,,,,"","",1.4,,,,
ball,1,1.5,Chennai Super Kings,M Vijay,ML Hayden,I Sharma,0,0,,,,,,"","",1.5,,,,
ball,1,1.6,Chennai Super Kings,M Vijay,ML Hayden,I Sharma,1,0,,,,,,"","",1.6,,,,
ball,1,2.1,Chennai Super Kings,M Vijay,ML Hayden,SE Bond,4,0,,,,,,"","",2.1,,,,
ball,1,2.2,Chennai Super Kings,M Vijay,ML Hayden,SE Bond,1,0,,,,,,"","",2.2,,,,
ball,1,2.3,Chennai Super Kings,ML Hayden,M Vijay,SE Bond,0,0,,,,,,"","",2.3,,,,
ball,1,2.4,Chennai Super Kings,ML Hayden,M Vijay,SE Bond,0,0,,,,,,"","",2.4,,,,
ball,1,2.5,Chennai Super Kings,ML Hayden,M Vijay,SE Bond,0,0,,,,,,"","",2.5,,,,
ball,1,2.6,Chennai Super Kings,ML Hayden,M Vijay,SE Bond,1,0,,,,,,"","",2.6,,,,
ball,1,3.1,Chennai Super Kings,ML Hayden,M Vijay,I Sharma,0,0,,,,,,bowled,ML Hayden,3.1,,,,
ball,1,3.2,Chennai Super Kings,SK Raina,M Vijay,I Sharma,0,0,,,,,,"","",3.2,,,,
ball,1,3.3,Chennai Super Kings,SK Raina,M Vijay,I Sharma,0,0,,,,,,"","",3.3,,,,
ball,1,3.4,Chennai Super Kings,SK Raina,M Vijay,I Sharma,1,0,,,,,,"","",3.4,,,,
ball,1,3.5,Chennai Super Kings,M Vijay,SK Raina,I Sharma,0,0,,,,,,"","",3.5,,,,
ball,1,3.6,Chennai Super Kings,M Vijay,SK Raina,I Sharma,1,0,,,,,,"","",3.6,,,,
ball,1,4.1,Chennai Super Kings,M Vijay,SK Raina,AD Mathews,1,0,,,,,,"","",4.1,,,,
ball,1,4.2,Chennai Super Kings,SK Raina,M Vijay,AD Mathews,1,0,,,,,,"","",4.2,,,,
ball,1,4.3,Chennai Super Kings,M Vijay,SK Raina,AD Mathews,0,0,,,,,,"","",4.3,,,,
ball,1,4.4,Chennai Super Kings,M Vijay,SK Raina,AD Mathews,1,0,,,,,,"","",4.4,,,,
ball,1,4.5,Chennai Super Kings,SK Raina,M Vijay,AD Mathews,0,0,,,,,,"","",4.5,,,,
ball,1,4.6,Chennai Super Kings,SK Raina,M Vijay,AD Mathews,1,0,,,,,,"","",4.6,,,,
ball,1,5.1,Chennai Super Kings,SK Raina,M Vijay,LR Shukla,0,0,,,,,,"","",5.1,,,,
ball,1,5.2,Chennai Super Kings,SK Raina,M Vijay,LR Shukla,4,0,,,,,,"","",5.2,,,,
ball,1,5.3,Chennai Super Kings,SK Raina,M Vijay,LR Shukla,0,0,,,,,,"","",5.3,,,,
ball,1,5.4,Chennai Super Kings,SK Raina,M Vijay,LR Shukla,0,0,,,,,,"","",5.4,,,,
ball,1,5.5,Chennai Super Kings,SK Raina,M Vijay,LR Shukla,1,0,,,,,,"","",5.5,,,,
ball,1,5.6,Chennai Super Kings,M Vijay,SK Raina,LR Shukla,4,0,,,,,,"","",5.6,,,,
ball,1,6.1,Chennai Super Kings,SK Raina,M Vijay,AD Mathews,2,0,,,,,,"","",6.1,,,,
ball,1,6.2,Chennai Super Kings,SK Raina,M Vijay,AD Mathews,1,0,,,,,,"","",6.2,,,,
ball,1,6.3,Chennai Super Kings,M Vijay,SK Raina,AD Mathews,1,0,,,,,,"","",6.3,,,,
ball,1,6.4,Chennai Super Kings,SK Raina,M Vijay,AD Mathews,4,0,,,,,,"","",6.4,,,,
ball,1,6.5,Chennai Super Kings,SK Raina,M Vijay,AD Mathews,1,0,,,,,,"","",6.5,,,,
ball,1,6.6,Chennai Super Kings,M Vijay,SK Raina,AD Mathews,1,0,,,,,,"","",6.6,,,,
ball,1,7.1,Chennai Super Kings,M Vijay,SK Raina,M Kartik,2,0,,,,,,"","",7.1,,,,
ball,1,7.2,Chennai Super Kings,M Vijay,SK Raina,M Kartik,2,0,,,,,,"","",7.2,,,,
ball,1,7.3,Chennai Super Kings,M Vijay,SK Raina,M Kartik,0,0,,,,,,"","",7.3,,,,
ball,1,7.4,Chennai Super Kings,M Vijay,SK Raina,M Kartik,0,1,1,,,,,"","",7.4,,,,
ball,1,7.5,Chennai Super Kings,M Vijay,SK Raina,M Kartik,0,0,,,,,,"","",7.4,,,,
ball,1,7.6,Chennai Super Kings,M Vijay,SK Raina,M Kartik,1,0,,,,,,"","",7.5,,,,
ball,1,7.7,Chennai Super Kings,SK Raina,M Vijay,M Kartik,0,1,,,,1,,"","",7.6,,,,
ball,1,8.1,Chennai Super Kings,SK Raina,M Vijay,LR Shukla,0,0,,,,,,"","",8.1,,,,
ball,1,8.2,Chennai Super Kings,SK Raina,M Vijay,LR Shukla,1,0,,,,,,"","",8.2,,,,
ball,1,8.3,Chennai Super Kings,M Vijay,SK Raina,LR Shukla,4,0,,,,,,"","",8.3,,,,
ball,1,8.4,Chennai Super Kings,M Vijay,SK Raina,LR Shukla,0,0,,,,,,bowled,M Vijay,8.4,,,,
ball,1,8.5,Chennai Super Kings,S Badrinath,SK Raina,LR Shukla,1,0,,,,,,"","",8.5,,,,
ball,1,8.6,Chennai Super Kings,SK Raina,S Badrinath,LR Shukla,1,0,,,,,,"","",8.6,,,,
ball,1,9.1,Chennai Super Kings,SK Raina,S Badrinath,BJ Hodge,0,0,,,,,,bowled,SK Raina,9.1,,,,
ball,1,9.2,Chennai Super Kings,MS Dhoni,S Badrinath,BJ Hodge,0,0,,,,,,"","",9.2,,,,
ball,1,9.3,Chennai Super Kings,MS Dhoni,S Badrinath,BJ Hodge,2,0,,,,,,"","",9.3,,,,
ball,1,9.4,Chennai Super Kings,MS Dhoni,S Badrinath,BJ Hodge,1,0,,,,,,"","",9.4,,,,
ball,1,9.5,Chennai Super Kings,S Badrinath,MS Dhoni,BJ Hodge,1,0,,,,,,"","",9.5,,,,
ball,1,9.6,Chennai Super Kings,MS Dhoni,S Badrinath,BJ Hodge,0,0,,,,,,"","",9.6,,,,
ball,1,10.1,Chennai Super Kings,S Badrinath,MS Dhoni,LR Shukla,0,0,,,,,,"","",10.1,,,,
ball,1,10.2,Chennai Super Kings,S Badrinath,MS Dhoni,LR Shukla,0,0,,,,,,"","",10.2,,,,
ball,1,10.3,Chennai Super Kings,S Badrinath,MS Dhoni,LR Shukla,1,0,,,,,,"","",10.3,,,,
ball,1,10.4,Chennai Super Kings,MS Dhoni,S Badrinath,LR Shukla,1,0,,,,,,"","",10.4,,,,
ball,1,10.5,Chennai Super Kings,S Badrinath,MS Dhoni,LR Shukla,2,0,,,,,,"","",10.5,,,,
ball,1,10.6,Chennai Super Kings,S Badrinath,MS Dhoni,LR Shukla,1,0,,,,,,"","",10.6,,,,
ball,1,11.1,Chennai Super Kings,S Badrinath,MS Dhoni,M Kartik,1,0,,,,,,"","",11.1,,,,
ball,1,11.2,Chennai Super Kings,MS Dhoni,S Badrinath,M Kartik,1,0,,,,,,"","",11.2,,,,
ball,1,11.3,Chennai Super Kings,S Badrinath,MS Dhoni,M Kartik,0,0,,,,,,"","",11.3,,,,
ball,1,11.4,Chennai Super Kings,S Badrinath,MS Dhoni,M Kartik,0,0,,,,,,"","",11.4,,,,
ball,1,11.5,Chennai Super Kings,S Badrinath,MS Dhoni,M Kartik,2,0,,,,,,"","",11.5,,,,
ball,1,11.6,Chennai Super Kings,S Badrinath,MS Dhoni,M Kartik,0,0,,,,,,"","",11.6,,,,
ball,1,12.1,Chennai Super Kings,MS Dhoni,S Badrinath,SE Bond,2,0,,,,,,"","",12.1,,,,
ball,1,12.2,Chennai Super Kings,MS Dhoni,S Badrinath,SE Bond,1,0,,,,,,"","",12.2,,,,
ball,1,12.3,Chennai Super Kings,S Badrinath,MS Dhoni,SE Bond,4,0,,,,,,"","",12.3,,,,
ball,1,12.4,Chennai Super Kings,S Badrinath,MS Dhoni,SE Bond,0,0,,,,,,"","",12.4,,,,
ball,1,12.5,Chennai Super Kings,S Badrinath,MS Dhoni,SE Bond,1,0,,,,,,"","",12.5,,,,
ball,1,12.6,Chennai Super Kings,MS Dhoni,S Badrinath,SE Bond,1,0,,,,,,"","",12.6,,,,
ball,1,13.1,Chennai Super Kings,MS Dhoni,S Badrinath,M Kartik,0,0,,,,,,"","",13.1,,,,
ball,1,13.2,Chennai Super Kings,MS Dhoni,S Badrinath,M Kartik,0,0,,,,,,"","",13.2,,,,
ball,1,13.3,Chennai Super Kings,MS Dhoni,S Badrinath,M Kartik,0,0,,,,,,"","",13.3,,,,
ball,1,13.4,Chennai Super Kings,MS Dhoni,S Badrinath,M Kartik,1,0,,,,,,"","",13.4,,,,
ball,1,13.5,Chennai Super Kings,S Badrinath,MS Dhoni,M Kartik,1,0,,,,,,"","",13.5,,,,
ball,1,13.6,Chennai Super Kings,MS Dhoni,S Badrinath,M Kartik,2,0,,,,,,"","",13.6,,,,
ball,1,14.1,Chennai Super Kings,S Badrinath,MS Dhoni,AD Mathews,4,0,,,,,,"","",14.1,,,,
ball,1,14.2,Chennai Super Kings,S Badrinath,MS Dhoni,AD Mathews,1,0,,,,,,"","",14.2,,,,
ball,1,14.3,Chennai Super Kings,MS Dhoni,S Badrinath,AD Mathews,1,0,,,,,,"","",14.3,,,,
ball,1,14.4,Chennai Super Kings,S Badrinath,MS Dhoni,AD Mathews,2,0,,,,,,"","",14.4,,,,
ball,1,14.5,Chennai Super Kings,S Badrinath,MS Dhoni,AD Mathews,1,0,,,,,,"","",14.5,,,,
ball,1,14.6,Chennai Super Kings,MS Dhoni,S Badrinath,AD Mathews,6,0,,,,,,"","",14.6,,,,
ball,1,15.1,Chennai Super Kings,S Badrinath,MS Dhoni,M Kartik,0,0,,,,,,"","",15.1,,,,
ball,1,15.2,Chennai Super Kings,S Badrinath,MS Dhoni,M Kartik,2,0,,,,,,"","",15.2,,,,
ball,1,15.3,Chennai Super Kings,S Badrinath,MS Dhoni,M Kartik,1,0,,,,,,"","",15.3,,,,
ball,1,15.4,Chennai Super Kings,MS Dhoni,S Badrinath,M Kartik,1,0,,,,,,"","",15.4,,,,
ball,1,15.5,Chennai Super Kings,S Badrinath,MS Dhoni,M Kartik,1,0,,,,,,"","",15.5,,,,
ball,1,15.6,Chennai Super Kings,MS Dhoni,S Badrinath,M Kartik,2,0,,,,,,"","",15.6,,,,
ball,1,16.1,Chennai Super Kings,S Badrinath,MS Dhoni,I Sharma,4,0,,,,,,"","",16.1,,,,
ball,1,16.2,Chennai Super Kings,S Badrinath,MS Dhoni,I Sharma,0,0,,,,,,"","",16.2,,,,
ball,1,16.3,Chennai Super Kings,S Badrinath,MS Dhoni,I Sharma,1,0,,,,,,"","",16.3,,,,
ball,1,16.4,Chennai Super Kings,MS Dhoni,S Badrinath,I Sharma,2,0,,,,,,"","",16.4,,,,
ball,1,16.5,Chennai Super Kings,MS Dhoni,S Badrinath,I Sharma,4,0,,,,,,"","",16.5,,,,
ball,1,16.6,Chennai Super Kings,MS Dhoni,S Badrinath,I Sharma,1,0,,,,,,"","",16.6,,,,
ball,1,17.1,Chennai Super Kings,MS Dhoni,S Badrinath,LR Shukla,4,0,,,,,,"","",17.1,,,,
