ball,1,4.4,Deccan Chargers,JP Duminy,KC Sangakkara,P Parameswaran,0,0,,,,,,"","",4.4,,,,
ball,1,4.5,Deccan Chargers,JP Duminy,KC Sangakkara,P Parameswaran,1,0,,,,,,"","",4.5,,,,
ball,1,4.6,Deccan Chargers,KC Sangakkara,JP Duminy,P Parameswaran,0,0,,,,,,"","",4.6,,,,
ball,1,5.1,Deccan Chargers,JP Duminy,KC Sangakkara,M Muralitharan,0,0,,,,,,"","",5.1,,,,
ball,1,5.2,Deccan Chargers,JP Duminy,KC Sangakkara,M Muralitharan,1,0,,,,,,"","",5.2,,,,
ball,1,5.3,Deccan Chargers,KC Sangakkara,JP Duminy,M Muralitharan,0,0,,,,,,"","",5.3,,,,
ball,1,5.4,Deccan Chargers,KC Sangakkara,JP Duminy,M Muralitharan,0,0,,,,,,"","",5.4,,,,
ball,1,5.5,Deccan Chargers,KC Sangakkara,JP Duminy,M Muralitharan,1,0,,,,,,"","",5.5,,,,
ball,1,5.6,Deccan Chargers,JP Duminy,KC Sangakkara,M Muralitharan,0,0,,,,,,"","",5.6,,,,
ball,1,6.1,Deccan Chargers,KC Sangakkara,JP Duminy,P Parameswaran,1,0,,,,,,"","",6.1,,,,
ball,1,6.2,Deccan Chargers,JP Duminy,KC Sangakkara,P Parameswaran,0,0,,,,,,"","",6.2,,,,
ball,1,6.3,Deccan Chargers,JP Duminy,KC Sangakkara,P Parameswaran,4,0,,,,,,"","",6.3,,,,
ball,1,6.4,Deccan Chargers,JP Duminy,KC Sangakkara,P Parameswaran,0,0,,,,,,"","",6.4,,,,
ball,1,6.5,Deccan Chargers,JP Duminy,KC Sangakkara,P Parameswaran,2,0,,,,,,"","",6.5,,,,
ball,1,6.6,Deccan Chargers,JP Duminy,KC Sangakkara,P Parameswaran,0,0,,,,,,"","",6.6,,,,
ball,1,7.1,Deccan Chargers,KC Sangakkara,JP Duminy,HV Patel,1,0,,,,,,"","",7.1,,,,
ball,1,7.2,Deccan Chargers,JP Duminy,KC Sangakkara,HV Patel,4,0,,,,,,"","",7.2,,,,
ball,1,7.3,Deccan Chargers,JP Duminy,KC Sangakkara,HV Patel,1,0,,,,,,"","",7.3,,,,
ball,1,7.4,Deccan Chargers,KC Sangakkara,JP Duminy,HV Patel,0,0,,,,,,"","",7.4,,,,
ball,1,7.5,Deccan Chargers,KC Sangakkara,JP Duminy,HV Patel,1,0,,,,,,"","",7.5,,,,
ball,1,7.6,Deccan Chargers,JP Duminy,KC Sangakkara,HV Patel,0,0,,,,,,"","",7.6,,,,
ball,1,8.1,Deccan Chargers,KC Sangakkara,JP Duminy,P Parameswaran,0,0,,,,,,"","",8.1,,,,
ball,1,8.2,Deccan Chargers,KC Sangakkara,JP Duminy,P Parameswaran,1,0,,,,,,"","",8.2,,,,
ball,1,8.3,Deccan Chargers,JP Duminy,KC Sangakkara,P Parameswaran,0,0,,,,,,"","",8.3,,,,
ball,1,8.4,Deccan Chargers,JP Duminy,KC Sangakkara,P Parameswaran,0,0,,,,,,"","",8.4,,,,
ball,1,8.5,Deccan Chargers,JP Duminy,KC Sangakkara,P Parameswaran,2,0,,,,,,"","",8.5,,,,
ball,1,8.6,Deccan Chargers,JP Duminy,KC Sangakkara,P Parameswaran,1,0,,,,,,"","",8.6,,,,
ball,1,9.1,Deccan Chargers,JP Duminy,KC Sangakkara,M Muralitharan,1,0,,,,,,"","",9.1,,,,
ball,1,9.2,Deccan Chargers,KC Sangakkara,JP Duminy,M Muralitharan,0,1,1,,,,,"","",9.2,,,,
ball,1,9.3,Deccan Chargers,KC Sangakkara,JP Duminy,M Muralitharan,0,0,,,,,,"","",9.2,,,,
ball,1,9.4,Deccan Chargers,KC Sangakkara,JP Duminy,M Muralitharan,1,0,,,,,,"","",9.3,,,,
ball,1,9.5,Deccan Chargers,JP Duminy,KC Sangakkara,M Muralitharan,1,0,,,,,,"","",9.4,,,,
ball,1,9.6,Deccan Chargers,KC Sangakkara,JP Duminy,M Muralitharan,1,0,,,,,,"","",9.5,,,,
ball,1,9.7,Deccan Chargers,JP Duminy,KC Sangakkara,M Muralitharan,1,0,,,,,,"","",9.6,,,,
ball,1,10.1,Deccan Chargers,JP Duminy,KC Sangakkara,HV Patel,0,0,,,,,,"","",10.1,,,,
ball,1,10.2,Deccan Chargers,JP Duminy,KC Sangakkara,HV Patel,1,0,,,,,,"","",10.2,,,,
ball,1,10.3,Deccan Chargers,KC Sangakkara,JP Duminy,HV Patel,1,0,,,,,,"","",10.3,,,,
ball,1,10.4,Deccan Chargers,JP Duminy,KC Sangakkara,HV Patel,1,0,,,,,,"","",10.4,,,,
ball,1,10.5,Deccan Chargers,KC Sangakkara,JP Duminy,HV Patel,1,0,,,,,,"","",10.5,,,,
ball,1,10.6,Deccan Chargers,JP Duminy,KC Sangakkara,HV Patel,0,0,,,,,,"","",10.6,,,,
ball,1,11.1,Deccan Chargers,KC Sangakkara,JP Duminy,M Muralitharan,0,0,,,,,,caught,KC Sangakkara,11.1,,R Vinay Kumar,,
ball,1,11.2,Deccan Chargers,PA Patel,JP Duminy,M Muralitharan,1,0,,,,,,"","",11.2,,,,
ball,1,11.3,Deccan Chargers,JP Duminy,PA Patel,M Muralitharan,0,0,,,,,,"","",11.3,,,,
ball,1,11.4,Deccan Chargers,JP Duminy,PA Patel,M Muralitharan,0,0,,,,,,"","",11.4,,,,
ball,1,11.5,Deccan Chargers,JP Duminy,PA Patel,M Muralitharan,1,0,,,,,,"","",11.5,,,,
ball,1,11.6,Deccan Chargers,PA Patel,JP Duminy,M Muralitharan,0,0,,,,,,"","",11.6,,,,
ball,1,12.1,Deccan Chargers,JP Duminy,PA Patel,HV Patel,0,0,,,,,,"","",12.1,,,,
ball,1,12.2,Deccan Chargers,JP Duminy,PA Patel,HV Patel,1,0,,,,,,"","",12.2,,,,
ball,1,12.3,Deccan Chargers,PA Patel,JP Duminy,HV Patel,1,0,,,,,,"","",12.3,,,,
ball,1,12.4,Deccan Chargers,JP Duminy,PA Patel,HV Patel,1,0,,,,,,"","",12.4,,,,
ball,1,12.5,Deccan Chargers,PA Patel,JP Duminy,HV Patel,4,0,,,,,,"","",12.5,,,,
ball,1,12.6,Deccan Chargers,PA Patel,JP Duminy,HV Patel,0,1,,,1,,,"","",12.6,,,,
ball,1,13.1,Deccan Chargers,PA Patel,JP Duminy,TM Dilshan,1,0,,,,,,"","",13.1,,,,
ball,1,13.2,Deccan Chargers,JP Duminy,PA Patel,TM Dilshan,1,0,,,,,,"","",13.2,,,,
ball,1,13.3,Deccan Chargers,PA Patel,JP Duminy,TM Dilshan,1,0,,,,,,"","",13.3,,,,
ball,1,13.4,Deccan Chargers,JP Duminy,PA Patel,TM Dilshan,1,0,,,,,,"","",13.4,,,,
ball,1,13.5,Deccan Chargers,PA Patel,JP Duminy,TM Dilshan,0,0,,,,,,"","",13.5,,,,
ball,1,13.6,Deccan Chargers,PA Patel,JP Duminy,TM Dilshan,0,1,1,,,,,"","",13.6,,,,
ball,1,13.7,Deccan Chargers,PA Patel,JP Duminy,TM Dilshan,1,0,,,,,,"","",13.6,,,,
ball,1,14.1,Deccan Chargers,PA Patel,JP Duminy,HV Patel,2,0,,,,,,"","",14.1,,,,
ball,1,14.2,Deccan Chargers,PA Patel,JP Duminy,HV Patel,1,0,,,,,,"","",14.2,,,,
ball,1,14.3,Deccan Chargers,JP Duminy,PA Patel,HV Patel,0,0,,,,,,"","",14.3,,,,
ball,1,14.4,Deccan Chargers,JP Duminy,PA Patel,HV Patel,4,0,,,,,,"","",14.4,,,,
ball,1,14.5,Deccan Chargers,JP Duminy,PA Patel,HV Patel,1,0,,,,,,"","",14.5,,,,
ball,1,14.6,Deccan Chargers,PA Patel,JP Duminy,HV Patel,0,0,,,,,,"","",14.6,,,,
ball,1,15.1,Deccan Chargers,JP Duminy,PA Patel,R Vinay Kumar,1,0,,,,,,"","",15.1,,,,
ball,1,15.2,Deccan Chargers,PA Patel,JP Duminy,R Vinay Kumar,0,0,,,,,,"","",15.2,,,,
ball,1,15.3,Deccan Chargers,PA Patel,JP Duminy,R Vinay Kumar,0,1,,,,1,,"","",15.3,,,,
ball,1,15.4,Deccan Chargers,JP Duminy,PA Patel,R Vinay Kumar,6,0,,,,,,"","",15.4,,,,
ball,1,15.5,Deccan Chargers,JP Duminy,PA Patel,R Vinay Kumar,0,0,,,,,,"","",15.5,,,,
ball,1,15.6,Deccan Chargers,JP Duminy,PA Patel,R Vinay Kumar,1,0,,,,,,"","",15.6,,,,
ball,1,16.1,Deccan Chargers,JP Duminy,PA Patel,Z Khan,4,0,,,,,,"","",16.1,,,,
ball,1,16.2,Deccan Chargers,JP Duminy,PA Patel,Z Khan,1,0,,,,,,"","",16.2,,,,
ball,1,16.3,Deccan Chargers,PA Patel,JP Duminy,Z Khan,1,0,,,,,,"","",16.3,,,,
ball,1,16.4,Deccan Chargers,JP Duminy,PA Patel,Z Khan,6,0,,,,,,"","",16.4,,,,
ball,1,16.5,Deccan Chargers,JP Duminy,PA Patel,Z Khan,2,0,,,,,,"","",16.5,,,,
ball,1,16.6,Deccan Chargers,JP Duminy,PA Patel,Z Khan,1,0,,,,,,"","",16.6,,,,
ball,1,17.1,Deccan Chargers,JP Duminy,PA Patel,M Muralitharan,6,0,,,,,,"","",17.1,,,,
ball,1,17.2,Deccan Chargers,JP Duminy,PA Patel,M Muralitharan,6,0,,,,,,"","",17.2,,,,
ball,1,17.3,Deccan Chargers,JP Duminy,PA Patel,M Muralitharan,1,0,,,,,,"","",17.3,,,,
ball,1,17.4,Deccan Chargers,PA Patel,JP Duminy,M Muralitharan,1,0,,,,,,"","",17.4,,,,
ball,1,17.5,Deccan Chargers,JP Duminy,PA Patel,M Muralitharan,0,0,,,,,,"","",17.5,,,,
ball,1,17.6,Deccan Chargers,JP Duminy,PA Patel,M Muralitharan,6,0,,,,,,"","",17.6,,,,
ball,1,18.1,Deccan Chargers,PA Patel,JP Duminy,Z Khan,0,0,,,,,,"","",18.1,,,,
ball,1,18.2,Deccan Chargers,PA Patel,JP Duminy,Z Khan,1,0,,,,,,"","",18.2,,,,
ball,1,18.3,Deccan Chargers,JP Duminy,PA Patel,Z Khan,2,0,,,,,,"","",18.3,,,,
ball,1,18.4,Deccan Chargers,JP Duminy,PA Patel,Z Khan,0,0,,,,,,"","",18.4,,,,
ball,1,18.5,Deccan Chargers,JP Duminy,PA Patel,Z Khan,0,0,,,,,,caught,JP Duminy,18.5,,KP Appanna,,
ball,1,18.6,Deccan Chargers,PA Patel,A Ashish Reddy,Z Khan,0,4,,,,4,,"","",18.6,,,,
ball,1,19.1,Deccan Chargers,A Ashish Reddy,PA Patel,R Vinay Kumar,2,0,,,,,,"","",19.1,,,,
ball,1,19.2,Deccan Chargers,A Ashish Reddy,PA Patel,R Vinay Kumar,0,1,1,,,,,"","",19.2,,,,
ball,1,19.3,Deccan Chargers,A Ashish Reddy,PA Patel,R Vinay Kumar,1,0,,,,,,"","",19.2,,,,
ball,1,19.4,Deccan Chargers,PA Patel,A Ashish Reddy,R Vinay Kumar,1,0,,,,,,"","",19.3,,,,
ball,1,19.5,Deccan Chargers,A Ashish Reddy,PA Patel,R Vinay Kumar,1,0,,,,,,"","",19.4,,,,
ball,1,19.6,Deccan Chargers,PA Patel,A Ashish Reddy,R Vinay Kumar,0,0,,,,,,caught,PA Patel,19.5,,CH Gayle,,
ball,1,19.7,Deccan Chargers,A Ashish Reddy,DW Steyn,R Vinay Kumar,0,0,,,,,,bowled,A Ashish Reddy,19.6,,,,
ball,2,0.1,Royal Challengers Bangalore,CH Gayle,TM Dilshan,DW Steyn,1,0,,,,,,"","",0.1,,,,
ball,2,0.2,Royal Challengers Bangalore,TM Dilshan,CH Gayle,DW Steyn,0,0,,,,,,"","",0.2,,,,
ball,2,0.3,Royal Challengers Bangalore,TM Dilshan,CH Gayle,DW Steyn,0,0,,,,,,"","",0.3,,,,
ball,2,0.4,Royal Challengers Bangalore,TM Dilshan,CH Gayle,DW Steyn,2,0,,,,,,"","",0.4,,,,
ball,2,0.5,Royal Challengers Bangalore,TM Dilshan,CH Gayle,DW Steyn,0,0,,,,,,"","",0.5,,,,
ball,2,0.6,Royal Challengers Bangalore,TM Dilshan,CH Gayle,DW Steyn,0,0,,,,,,"","",0.6,,,,
ball,2,1.1,Royal Challengers Bangalore,CH Gayle,TM Dilshan,MS Gony,4,0,,,,,,"","",1.1,,,,
ball,2,1.2,Royal Challengers Bangalore,CH Gayle,TM Dilshan,MS Gony,0,0,,,,,,"","",1.2,,,,
ball,2,1.3,Royal Challengers Bangalore,CH Gayle,TM Dilshan,MS Gony,4,0,,,,,,"","",1.3,,,,
ball,2,1.4,Royal Challengers Bangalore,CH Gayle,TM Dilshan,MS Gony,6,0,,,,,,"","",1.4,,,,
ball,2,1.5,Royal Challengers Bangalore,CH Gayle,TM Dilshan,MS Gony,4,0,,,,,,"","",1.5,,,,
ball,2,1.6,Royal Challengers Bangalore,CH Gayle,TM Dilshan,MS Gony,6,0,,,,,,"","",1.6,,,,
ball,2,2.1,Royal Challengers Bangalore,TM Dilshan,CH Gayle,DW Steyn,0,0,,,,,,"","",2.1,,,,
ball,2,2.2,Royal Challengers Bangalore,TM Dilshan,CH Gayle,DW Steyn,1,0,,,,,,"","",2.2,,,,
ball,2,2.3,Royal Challengers Bangalore,CH Gayle,TM Dilshan,DW Steyn,2,0,,,,,,"","",2.3,,,,
ball,2,2.4,Royal Challengers Bangalore,CH Gayle,TM Dilshan,DW Steyn,0,0,,,,,,"","",2.4,,,,
ball,2,2.5,Royal Challengers Bangalore,CH Gayle,TM Dilshan,DW Steyn,0,0,,,,,,bowled,CH Gayle,2.5,,,,
ball,2,2.6,Royal Challengers Bangalore,V Kohli,TM Dilshan,DW Steyn,0,0,,,,,,"","",2.6,,,,
ball,2,3.1,Royal Challengers Bangalore,TM Dilshan,V Kohli,MS Gony,0,0,,,,,,"","",3.1,,,,
ball,2,3.2,Royal Challengers Bangalore,TM Dilshan,V Kohli,MS Gony,0,1,1,,,,,"","",3.2,,,,
ball,2,3.3,Royal Challengers Bangalore,TM Dilshan,V Kohli,MS Gony,1,0,,,,,,"","",3.2,,,,
ball,2,3.4,Royal Challengers Bangalore,V Kohli,TM Dilshan,MS Gony,4,0,,,,,,"","",3.3,,,,
ball,2,3.5,Royal Challengers Bangalore,V Kohli,TM Dilshan,MS Gony,0,0,,,,,,"","",3.4,,,,
ball,2,3.6,Royal Challengers Bangalore,V Kohli,TM Dilshan,MS Gony,0,0,,,,,,"","",3.5,,,,
ball,2,3.7,Royal Challengers Bangalore,V Kohli,TM Dilshan,MS Gony,0,0,,,,,,"","",3.6,,,,
ball,2,4.1,Royal Challengers Bangalore,TM Dilshan,V Kohli,DW Steyn,0,0,,,,,,"","",4.1,,,,
ball,2,4.2,Royal Challengers Bangalore,TM Dilshan,V Kohli,DW Steyn,0,0,,,,,,"","",4.2,,,,
ball,2,4.3,Royal Challengers Bangalore,TM Dilshan,V Kohli,DW Steyn,0,0,,,,,,lbw,TM Dilshan,4.3,,,,
ball,2,4.4,Royal Challengers Bangalore,SS Tiwary,V Kohli,DW Steyn,0,0,,,,,,"","",4.4,,,,
ball,2,4.5,Royal Challengers Bangalore,SS Tiwary,V Kohli,DW Steyn,1,0,,,,,,"","",4.5,,,,
ball,2,4.6,Royal Challengers Bangalore,V Kohli,SS Tiwary,DW Steyn,0,0,,,,,,"","",4.6,,,,
ball,2,5.1,Royal Challengers Bangalore,SS Tiwary,V Kohli,MS Gony,0,0,,,,,,"","",5.1,,,,
ball,2,5.2,Royal Challengers Bangalore,SS Tiwary,V Kohli,MS Gony,1,0,,,,,,"","",5.2,,,,
ball,2,5.3,Royal Challengers Bangalore,V Kohli,SS Tiwary,MS Gony,2,0,,,,,,"","",5.3,,,,
ball,2,5.4,Royal Challengers Bangalore,V Kohli,AB de Villiers,MS Gony,0,0,,,,,,"","",5.4,,,,
ball,2,5.5,Royal Challengers Bangalore,V Kohli,AB de Villiers,MS Gony,0,0,,,,,,"","",5.5,,,,
ball,2,5.6,Royal Challengers Bangalore,V Kohli,AB de Villiers,MS Gony,0,0,,,,,,"","",5.6,,,,
ball,2,6.1,Royal Challengers Bangalore,AB de Villiers,V Kohli,V Pratap Singh,1,0,,,,,,"","",6.1,,,,
ball,2,6.2,Royal Challengers Bangalore,V Kohli,AB de Villiers,V Pratap Singh,1,0,,,,,,"","",6.2,,,,
ball,2,6.3,Royal Challengers Bangalore,AB de Villiers,V Kohli,V Pratap Singh,1,0,,,,,,"","",6.3,,,,
ball,2,6.4,Royal Challengers Bangalore,V Kohli,AB de Villiers,V Pratap Singh,1,0,,,,,,"","",6.4,,,,
ball,2,6.5,Royal Challengers Bangalore,AB de Villiers,V Kohli,V Pratap Singh,0,0,,,,,,"","",6.5,,,,
ball,2,6.6,Royal Challengers Bangalore,AB de Villiers,V Kohli,V Pratap Singh,0,0,,,,,,"","",6.6,,,,
ball,2,7.1,Royal Challengers Bangalore,V Kohli,AB de Villiers,A Mishra,6,0,,,,,,"","",7.1,true,,,
ball,2,7.2,Royal Challengers Bangalore,V Kohli,AB de Villiers,A Mishra,0,0,,,,,,"","",7.2,,,,
ball,2,7.3,Royal Challengers Bangalore,V Kohli,AB de Villiers,A Mishra,1,0,,,,,,"","",7.3,,,,
ball,2,7.4,Royal Challengers Bangalore,AB de Villiers,V Kohli,A Mishra,0,0,,,,,,"","",7.4,,,,
ball,2,7.5,Royal Challengers Bangalore,AB de Villiers,V Kohli,A Mishra,0,0,,,,,,"","",7.5,,,,
ball,2,7.6,Royal Challengers Bangalore,AB de Villiers,V Kohli,A Mishra,1,0,,,,,,"","",7.6,,,,
ball,2,8.1,Royal Challengers Bangalore,AB de Villiers,V Kohli,V Pratap Singh,0,0,,,,,,"","",8.1,,,,
ball,2,8.2,Royal Challengers Bangalore,AB de Villiers,V Kohli,V Pratap Singh,0,0,,,,,,"","",8.2,,,,
ball,2,8.3,Royal Challengers Bangalore,AB de Villiers,V Kohli,V Pratap Singh,1,0,,,,,,"","",8.3,,,,
ball,2,8.4,Royal Challengers Bangalore,V Kohli,AB de Villiers,V Pratap Singh,0,0,,,,,,"","",8.4,,,,
ball,2,8.5,Royal Challengers Bangalore,V Kohli,AB de Villiers,V Pratap Singh,0,0,,,,,,"","",8.5,,,,
ball,2,8.6,Royal Challengers Bangalore,V Kohli,AB de Villiers,V Pratap Singh,1,0,,,,,,"","",8.6,,,,
ball,2,9.1,Royal Challengers Bangalore,V Kohli,AB de Villiers,A Mishra,1,0,,,,,,"","",9.1,,,,
ball,2,9.2,Royal Challengers Bangalore,AB de Villiers,V Kohli,A Mishra,0,0,,,,,,caught,AB de Villiers,9.2,,JP Duminy,,
ball,2,9.3,Royal Challengers Bangalore,MA Agarwal,V Kohli,A Mishra,1,0,,,,,,"","",9.3,,,,
ball,2,9.4,Royal Challengers Bangalore,V Kohli,MA Agarwal,A Mishra,1,0,,,,,,"","",9.4,,,,
ball,2,9.5,Royal Challengers Bangalore,MA Agarwal,V Kohli,A Mishra,0,0,,,,,,bowled,MA Agarwal,9.5,,,,
ball,2,9.6,Royal Challengers Bangalore,SS Tiwary,V Kohli,A Mishra,0,0,,,,,,"","",9.6,,,,
ball,2,10.1,Royal Challengers Bangalore,V Kohli,SS Tiwary,A Ashish Reddy,0,0,,,,,,"","",10.1,,,,
ball,2,10.2,Royal Challengers Bangalore,V Kohli,SS Tiwary,A Ashish Reddy,1,0,,,,,,"","",10.2,,,,
ball,2,10.3,Royal Challengers Bangalore,SS Tiwary,V Kohli,A Ashish Reddy,1,0,,,,,,"","",10.3,,,,
ball,2,10.4,Royal Challengers Bangalore,V Kohli,SS Tiwary,A Ashish Reddy,0,0,,,,,,"","",10.4,,,,
ball,2,10.5,Royal Challengers Bangalore,V Kohli,SS Tiwary,A Ashish Reddy,1,0,,,,,,"","",10.5,,,,
ball,2,10.6,Royal Challengers Bangalore,SS Tiwary,V Kohli,A Ashish Reddy,0,0,,,,,,"","",10.6,,,,
ball,2,11.1,Royal Challengers Bangalore,V Kohli,SS Tiwary,A Mishra,0,0,,,,,,"","",11.1,,,,
ball,2,11.2,Royal Challengers Bangalore,V Kohli,SS Tiwary,A Mishra,6,0,,,,,,"","",11.2,,,,
ball,2,11.3,Royal Challengers Bangalore,V Kohli,SS Tiwary,A Mishra,0,0,,,,,,"","",11.3,,,,
ball,2,11.4,Royal Challengers Bangalore,V Kohli,SS Tiwary,A Mishra,0,0,,,,,,"","",11.4,,,,
ball,2,11.5,Royal Challengers Bangalore,V Kohli,SS Tiwary,A Mishra,1,0,,,,,,"","",11.5,,,,
ball,2,11.6,Royal Challengers Bangalore,SS Tiwary,V Kohli,A Mishra,1,0,,,,,,"","",11.6,,,,
ball,2,12.1,Royal Challengers Bangalore,SS Tiwary,V Kohli,A Ashish Reddy,0,0,,,,,,"","",12.1,,,,
ball,2,12.2,Royal Challengers Bangalore,SS Tiwary,V Kohli,A Ashish Reddy,2,0,,,,,,"","",12.2,,,,
ball,2,12.3,Royal Challengers Bangalore,SS Tiwary,V Kohli,A Ashish Reddy,1,0,,,,,,"","",12.3,,,,
ball,2,12.4,Royal Challengers Bangalore,V Kohli,SS Tiwary,A Ashish Reddy,0,0,,,,,,"","",12.4,,,,
ball,2,12.5,Royal Challengers Bangalore,V Kohli,SS Tiwary,A Ashish Reddy,0,0,,,,,,"","",12.5,,,,
