ball,1,3.2,Kings XI Punjab,DPMD Jayawardene,MS Bisla,SR Watson,0,1,,,,1,,"","",3.2,,,,
ball,1,3.3,Kings XI Punjab,MS Bisla,DPMD Jayawardene,SR Watson,0,0,,,,,,caught,MS Bisla,3.3,,FY Fazal,,
ball,1,3.4,Kings XI Punjab,DPMD Jayawardene,KC Sangakkara,SR Watson,0,0,,,,,,"","",3.4,,,,
ball,1,3.5,Kings XI Punjab,DPMD Jayawardene,KC Sangakkara,SR Watson,0,0,,,,,,"","",3.5,,,,
ball,1,3.6,Kings XI Punjab,DPMD Jayawardene,KC Sangakkara,SR Watson,1,0,,,,,,"","",3.6,,,,
ball,1,4.1,Kings XI Punjab,DPMD Jayawardene,KC Sangakkara,AP Dole,6,0,,,,,,"","",4.1,,,,
ball,1,4.2,Kings XI Punjab,DPMD Jayawardene,KC Sangakkara,AP Dole,4,0,,,,,,"","",4.2,,,,
ball,1,4.3,Kings XI Punjab,DPMD Jayawardene,KC Sangakkara,AP Dole,1,0,,,,,,"","",4.3,,,,
ball,1,4.4,Kings XI Punjab,KC Sangakkara,DPMD Jayawardene,AP Dole,0,0,,,,,,"","",4.4,,,,
ball,1,4.5,Kings XI Punjab,KC Sangakkara,DPMD Jayawardene,AP Dole,1,0,,,,,,"","",4.5,,,,
ball,1,4.6,Kings XI Punjab,DPMD Jayawardene,KC Sangakkara,AP Dole,0,0,,,,,,"","",4.6,,,,
ball,1,5.1,Kings XI Punjab,KC Sangakkara,DPMD Jayawardene,YK Pathan,0,1,1,,,,,"","",5.1,,,,
ball,1,5.2,Kings XI Punjab,KC Sangakkara,DPMD Jayawardene,YK Pathan,2,0,,,,,,"","",5.1,,,,
ball,1,5.3,Kings XI Punjab,KC Sangakkara,DPMD Jayawardene,YK Pathan,1,0,,,,,,"","",5.2,,,,
ball,1,5.4,Kings XI Punjab,DPMD Jayawardene,KC Sangakkara,YK Pathan,0,1,,,,1,,"","",5.3,,,,
ball,1,5.5,Kings XI Punjab,KC Sangakkara,DPMD Jayawardene,YK Pathan,4,0,,,,,,"","",5.4,,,,
ball,1,5.6,Kings XI Punjab,KC Sangakkara,DPMD Jayawardene,YK Pathan,1,0,,,,,,"","",5.5,,,,
ball,1,5.7,Kings XI Punjab,DPMD Jayawardene,KC Sangakkara,YK Pathan,0,0,,,,,,"","",5.6,,,,
ball,1,6.1,Kings XI Punjab,KC Sangakkara,DPMD Jayawardene,SK Trivedi,0,0,,,,,,caught,KC Sangakkara,6.1,,YK Pathan,,
ball,1,6.2,Kings XI Punjab,Yuvraj Singh,DPMD Jayawardene,SK Trivedi,1,0,,,,,,"","",6.2,,,,
ball,1,6.3,Kings XI Punjab,DPMD Jayawardene,Yuvraj Singh,SK Trivedi,0,0,,,,,,"","",6.3,,,,
ball,1,6.4,Kings XI Punjab,DPMD Jayawardene,Yuvraj Singh,SK Trivedi,4,0,,,,,,"","",6.4,,,,
ball,1,6.5,Kings XI Punjab,DPMD Jayawardene,Yuvraj Singh,SK Trivedi,1,0,,,,,,"","",6.5,,,,
ball,1,6.6,Kings XI Punjab,Yuvraj Singh,DPMD Jayawardene,SK Trivedi,0,0,,,,,,"","",6.6,,,,
ball,1,7.1,Kings XI Punjab,DPMD Jayawardene,Yuvraj Singh,YK Pathan,1,0,,,,,,"","",7.1,,,,
ball,1,7.2,Kings XI Punjab,Yuvraj Singh,DPMD Jayawardene,YK Pathan,1,0,,,,,,"","",7.2,,,,
ball,1,7.3,Kings XI Punjab,DPMD Jayawardene,Yuvraj Singh,YK Pathan,1,0,,,,,,"","",7.3,,,,
ball,1,7.4,Kings XI Punjab,Yuvraj Singh,DPMD Jayawardene,YK Pathan,0,0,,,,,,"","",7.4,,,,
ball,1,7.5,Kings XI Punjab,Yuvraj Singh,DPMD Jayawardene,YK Pathan,1,0,,,,,,"","",7.5,,,,
ball,1,7.6,Kings XI Punjab,DPMD Jayawardene,Yuvraj Singh,YK Pathan,1,0,,,,,,"","",7.6,,,,
ball,1,8.1,Kings XI Punjab,DPMD Jayawardene,Yuvraj Singh,SK Warne,0,2,2,,,,,"","",8.1,,,,
ball,1,8.2,Kings XI Punjab,Yuvraj Singh,DPMD Jayawardene,SK Warne,1,0,,,,,,"","",8.1,,,,
ball,1,8.3,Kings XI Punjab,DPMD Jayawardene,Yuvraj Singh,SK Warne,4,0,,,,,,"","",8.2,,,,
ball,1,8.4,Kings XI Punjab,DPMD Jayawardene,Yuvraj Singh,SK Warne,1,0,,,,,,"","",8.3,,,,
ball,1,8.5,Kings XI Punjab,Yuvraj Singh,DPMD Jayawardene,SK Warne,6,0,,,,,,"","",8.4,,,,
ball,1,8.6,Kings XI Punjab,Yuvraj Singh,DPMD Jayawardene,SK Warne,1,0,,,,,,"","",8.5,,,,
ball,1,8.7,Kings XI Punjab,DPMD Jayawardene,Yuvraj Singh,SK Warne,1,0,,,,,,"","",8.6,,,,
ball,1,9.1,Kings XI Punjab,DPMD Jayawardene,Yuvraj Singh,YK Pathan,4,0,,,,,,"","",9.1,,,,
ball,1,9.2,Kings XI Punjab,DPMD Jayawardene,Yuvraj Singh,YK Pathan,1,0,,,,,,"","",9.2,,,,
ball,1,9.3,Kings XI Punjab,Yuvraj Singh,DPMD Jayawardene,YK Pathan,0,0,,,,,,"","",9.3,,,,
ball,1,9.4,Kings XI Punjab,Yuvraj Singh,DPMD Jayawardene,YK Pathan,1,0,,,,,,"","",9.4,,,,
ball,1,9.5,Kings XI Punjab,DPMD Jayawardene,Yuvraj Singh,YK Pathan,0,0,,,,,,"","",9.5,,,,
ball,1,9.6,Kings XI Punjab,DPMD Jayawardene,Yuvraj Singh,YK Pathan,1,0,,,,,,"","",9.6,,,,
ball,1,10.1,Kings XI Punjab,DPMD Jayawardene,Yuvraj Singh,SK Warne,1,0,,,,,,"","",10.1,,,,
ball,1,10.2,Kings XI Punjab,Yuvraj Singh,DPMD Jayawardene,SK Warne,6,0,,,,,,"","",10.2,,,,
ball,1,10.3,Kings XI Punjab,Yuvraj Singh,DPMD Jayawardene,SK Warne,6,0,,,,,,"","",10.3,,,,
ball,1,10.4,Kings XI Punjab,Yuvraj Singh,DPMD Jayawardene,SK Warne,0,0,,,,,,"","",10.4,,,,
ball,1,10.5,Kings XI Punjab,Yuvraj Singh,DPMD Jayawardene,SK Warne,0,0,,,,,,"","",10.5,,,,
ball,1,10.6,Kings XI Punjab,Yuvraj Singh,DPMD Jayawardene,SK Warne,4,0,,,,,,"","",10.6,,,,
ball,1,11.1,Kings XI Punjab,DPMD Jayawardene,Yuvraj Singh,AP Dole,4,0,,,,,,"","",11.1,,,,
ball,1,11.2,Kings XI Punjab,DPMD Jayawardene,Yuvraj Singh,AP Dole,1,0,,,,,,"","",11.2,,,,
ball,1,11.3,Kings XI Punjab,Yuvraj Singh,DPMD Jayawardene,AP Dole,0,0,,,,,,bowled,Yuvraj Singh,11.3,,,,
ball,1,11.4,Kings XI Punjab,IK Pathan,DPMD Jayawardene,AP Dole,1,0,,,,,,"","",11.4,,,,
ball,1,11.5,Kings XI Punjab,DPMD Jayawardene,IK Pathan,AP Dole,0,0,,,,,,caught,DPMD Jayawardene,11.5,,SK Warne,,
ball,1,11.6,Kings XI Punjab,RS Bopara,IK Pathan,AP Dole,0,0,,,,,,"","",11.6,,,,
ball,1,12.1,Kings XI Punjab,IK Pathan,RS Bopara,SK Trivedi,0,0,,,,,,"","",12.1,,,,
ball,1,12.2,Kings XI Punjab,IK Pathan,RS Bopara,SK Trivedi,0,0,,,,,,"","",12.2,,,,
ball,1,12.3,Kings XI Punjab,IK Pathan,RS Bopara,SK Trivedi,1,0,,,,,,"","",12.3,,,,
ball,1,12.4,Kings XI Punjab,RS Bopara,IK Pathan,SK Trivedi,0,0,,,,,,"","",12.4,,,,
ball,1,12.5,Kings XI Punjab,RS Bopara,IK Pathan,SK Trivedi,0,1,1,,,,,"","",12.5,,,,
ball,1,12.6,Kings XI Punjab,RS Bopara,IK Pathan,SK Trivedi,0,0,,,,,,"","",12.5,,,,
ball,1,12.7,Kings XI Punjab,RS Bopara,IK Pathan,SK Trivedi,1,0,,,,,,"","",12.6,,,,
ball,1,13.1,Kings XI Punjab,RS Bopara,IK Pathan,AP Dole,1,0,,,,,,"","",13.1,,,,
ball,1,13.2,Kings XI Punjab,IK Pathan,RS Bopara,AP Dole,0,0,,,,,,"","",13.2,,,,
ball,1,13.3,Kings XI Punjab,IK Pathan,RS Bopara,AP Dole,1,0,,,,,,"","",13.3,,,,
ball,1,13.4,Kings XI Punjab,RS Bopara,IK Pathan,AP Dole,1,0,,,,,,"","",13.4,,,,
ball,1,13.5,Kings XI Punjab,IK Pathan,RS Bopara,AP Dole,1,0,,,,,,"","",13.5,,,,
ball,1,13.6,Kings XI Punjab,RS Bopara,IK Pathan,AP Dole,1,0,,,,,,"","",13.6,,,,
ball,1,14.1,Kings XI Punjab,RS Bopara,IK Pathan,SK Warne,1,0,,,,,,"","",14.1,,,,
ball,1,14.2,Kings XI Punjab,IK Pathan,RS Bopara,SK Warne,1,0,,,,,,"","",14.2,,,,
ball,1,14.3,Kings XI Punjab,RS Bopara,IK Pathan,SK Warne,1,0,,,,,,"","",14.3,,,,
ball,1,14.4,Kings XI Punjab,IK Pathan,RS Bopara,SK Warne,1,0,,,,,,"","",14.4,,,,
ball,1,14.5,Kings XI Punjab,RS Bopara,IK Pathan,SK Warne,1,0,,,,,,"","",14.5,,,,
ball,1,14.6,Kings XI Punjab,IK Pathan,RS Bopara,SK Warne,4,0,,,,,,"","",14.6,,,,
ball,1,15.1,Kings XI Punjab,RS Bopara,IK Pathan,FY Fazal,1,0,,,,,,"","",15.1,,,,
ball,1,15.2,Kings XI Punjab,IK Pathan,RS Bopara,FY Fazal,1,0,,,,,,run out,RS Bopara,15.2,,AA Jhunjhunwala,FY Fazal,NV Ojha
ball,1,15.3,Kings XI Punjab,PP Chawla,IK Pathan,FY Fazal,1,0,,,,,,"","",15.3,,,,
ball,1,15.4,Kings XI Punjab,IK Pathan,PP Chawla,FY Fazal,1,0,,,,,,"","",15.4,,,,
ball,1,15.5,Kings XI Punjab,PP Chawla,IK Pathan,FY Fazal,1,0,,,,,,"","",15.5,,,,
ball,1,15.6,Kings XI Punjab,IK Pathan,PP Chawla,FY Fazal,1,0,,,,,,"","",15.6,,,,
ball,1,16.1,Kings XI Punjab,IK Pathan,PP Chawla,SR Watson,0,0,,,,,,"","",16.1,,,,
ball,1,16.2,Kings XI Punjab,IK Pathan,PP Chawla,SR Watson,1,0,,,,,,"","",16.2,,,,
ball,1,16.3,Kings XI Punjab,PP Chawla,IK Pathan,SR Watson,0,0,,,,,,"","",16.3,,,,
ball,1,16.4,Kings XI Punjab,PP Chawla,IK Pathan,SR Watson,0,0,,,,,,"","",16.4,,,,
ball,1,16.5,Kings XI Punjab,PP Chawla,IK Pathan,SR Watson,0,0,,,,,,"","",16.5,,,,
ball,1,16.6,Kings XI Punjab,PP Chawla,IK Pathan,SR Watson,1,0,,,,,,"","",16.6,,,,
ball,1,17.1,Kings XI Punjab,PP Chawla,IK Pathan,SK Trivedi,1,0,,,,,,"","",17.1,,,,
ball,1,17.2,Kings XI Punjab,IK Pathan,PP Chawla,SK Trivedi,2,0,,,,,,"","",17.2,,,,
ball,1,17.3,Kings XI Punjab,IK Pathan,PP Chawla,SK Trivedi,1,0,,,,,,"","",17.3,,,,
ball,1,17.4,Kings XI Punjab,PP Chawla,IK Pathan,SK Trivedi,1,0,,,,,,"","",17.4,,,,
ball,1,17.5,Kings XI Punjab,IK Pathan,PP Chawla,SK Trivedi,1,0,,,,,,"","",17.5,,,,
ball,1,17.6,Kings XI Punjab,PP Chawla,IK Pathan,SK Trivedi,1,0,,,,,,"","",17.6,,,,
ball,1,18.1,Kings XI Punjab,PP Chawla,IK Pathan,SR Watson,0,1,1,,,,,"","",18.1,,,,
ball,1,18.2,Kings XI Punjab,PP Chawla,IK Pathan,SR Watson,0,0,,,,,,"","",18.1,,,,
ball,1,18.3,Kings XI Punjab,PP Chawla,IK Pathan,SR Watson,0,0,,,,,,"","",18.2,,,,
ball,1,18.4,Kings XI Punjab,PP Chawla,IK Pathan,SR Watson,1,0,,,,,,"","",18.3,,,,
ball,1,18.5,Kings XI Punjab,IK Pathan,PP Chawla,SR Watson,2,0,,,,,,"","",18.4,,,,
ball,1,18.6,Kings XI Punjab,IK Pathan,PP Chawla,SR Watson,1,0,,,,,,"","",18.5,,,,
ball,1,18.7,Kings XI Punjab,PP Chawla,IK Pathan,SR Watson,1,0,,,,,,"","",18.6,,,,
ball,1,19.1,Kings XI Punjab,PP Chawla,IK Pathan,SK Trivedi,2,0,,,,,,"","",19.1,,,,
ball,1,19.2,Kings XI Punjab,PP Chawla,IK Pathan,SK Trivedi,0,0,,,,,,caught,PP Chawla,19.2,,AA Jhunjhunwala,,
ball,1,19.3,Kings XI Punjab,IK Pathan,Bipul Sharma,SK Trivedi,0,0,,,,,,"","",19.3,,,,
ball,1,19.4,Kings XI Punjab,IK Pathan,Bipul Sharma,SK Trivedi,1,0,,,,,,"","",19.4,,,,
ball,1,19.5,Kings XI Punjab,Bipul Sharma,IK Pathan,SK Trivedi,1,0,,,,,,"","",19.5,,,,
ball,1,19.6,Kings XI Punjab,IK Pathan,Bipul Sharma,SK Trivedi,2,0,,,,,,"","",19.6,,,,
ball,2,0.1,Rajasthan Royals,MJ Lumb,NV Ojha,S Sreesanth,0,0,,,,,,"","",0.1,,,,
ball,2,0.2,Rajasthan Royals,MJ Lumb,NV Ojha,S Sreesanth,0,1,1,,,,,"","",0.2,,,,
ball,2,0.3,Rajasthan Royals,MJ Lumb,NV Ojha,S Sreesanth,4,0,,,,,,"","",0.2,,,,
ball,2,0.4,Rajasthan Royals,MJ Lumb,NV Ojha,S Sreesanth,0,0,,,,,,"","",0.3,,,,
ball,2,0.5,Rajasthan Royals,MJ Lumb,NV Ojha,S Sreesanth,0,0,,,,,,"","",0.4,,,,
ball,2,0.6,Rajasthan Royals,MJ Lumb,NV Ojha,S Sreesanth,4,0,,,,,,"","",0.5,,,,
ball,2,0.7,Rajasthan Royals,MJ Lumb,NV Ojha,S Sreesanth,0,0,,,,,,"","",0.6,,,,
ball,2,1.1,Rajasthan Royals,NV Ojha,MJ Lumb,RR Powar,1,0,,,,,,"","",1.1,,,,
ball,2,1.2,Rajasthan Royals,MJ Lumb,NV Ojha,RR Powar,0,0,,,,,,"","",1.2,,,,
ball,2,1.3,Rajasthan Royals,MJ Lumb,NV Ojha,RR Powar,4,0,,,,,,"","",1.3,,,,
ball,2,1.4,Rajasthan Royals,MJ Lumb,NV Ojha,RR Powar,0,0,,,,,,"","",1.4,,,,
ball,2,1.5,Rajasthan Royals,MJ Lumb,NV Ojha,RR Powar,0,0,,,,,,"","",1.5,,,,
ball,2,1.6,Rajasthan Royals,MJ Lumb,NV Ojha,RR Powar,4,0,,,,,,"","",1.6,,,,
ball,2,2.1,Rajasthan Royals,NV Ojha,MJ Lumb,S Sreesanth,1,0,,,,,,"","",2.1,,,,
ball,2,2.2,Rajasthan Royals,MJ Lumb,NV Ojha,S Sreesanth,0,1,1,,,,,"","",2.2,,,,
ball,2,2.3,Rajasthan Royals,MJ Lumb,NV Ojha,S Sreesanth,1,0,,,,,,"","",2.2,,,,
ball,2,2.4,Rajasthan Royals,NV Ojha,MJ Lumb,S Sreesanth,3,0,,,,,,"","",2.3,,,,
ball,2,2.5,Rajasthan Royals,MJ Lumb,NV Ojha,S Sreesanth,4,0,,,,,,"","",2.4,,,,
ball,2,2.6,Rajasthan Royals,MJ Lumb,NV Ojha,S Sreesanth,0,1,,1,,,,"","",2.5,,,,
ball,2,2.7,Rajasthan Royals,MJ Lumb,NV Ojha,S Sreesanth,0,1,,1,,,,"","",2.5,,,,
ball,2,2.8,Rajasthan Royals,MJ Lumb,NV Ojha,S Sreesanth,4,0,,,,,,"","",2.5,,,,
ball,2,2.9,Rajasthan Royals,MJ Lumb,NV Ojha,S Sreesanth,1,0,,,,,,"","",2.6,,,,
ball,2,3.1,Rajasthan Royals,MJ Lumb,NV Ojha,J Theron,4,0,,,,,,"","",3.1,,,,
ball,2,3.2,Rajasthan Royals,MJ Lumb,NV Ojha,J Theron,1,0,,,,,,"","",3.2,,,,
ball,2,3.3,Rajasthan Royals,NV Ojha,MJ Lumb,J Theron,1,0,,,,,,"","",3.3,,,,
ball,2,3.4,Rajasthan Royals,MJ Lumb,NV Ojha,J Theron,6,0,,,,,,"","",3.4,,,,
ball,2,3.5,Rajasthan Royals,MJ Lumb,NV Ojha,J Theron,4,0,,,,,,"","",3.5,,,,
ball,2,3.6,Rajasthan Royals,MJ Lumb,NV Ojha,J Theron,4,0,,,,,,"","",3.6,,,,
ball,2,4.1,Rajasthan Royals,NV Ojha,MJ Lumb,RR Powar,0,0,,,,,,"","",4.1,,,,
ball,2,4.2,Rajasthan Royals,NV Ojha,MJ Lumb,RR Powar,4,0,,,,,,"","",4.2,,,,
ball,2,4.3,Rajasthan Royals,NV Ojha,MJ Lumb,RR Powar,4,0,,,,,,"","",4.3,,,,
ball,2,4.4,Rajasthan Royals,NV Ojha,MJ Lumb,RR Powar,1,0,,,,,,"","",4.4,,,,
ball,2,4.5,Rajasthan Royals,MJ Lumb,NV Ojha,RR Powar,0,0,,,,,,"","",4.5,,,,
ball,2,4.6,Rajasthan Royals,MJ Lumb,NV Ojha,RR Powar,0,1,,,,1,,"","",4.6,,,,
ball,2,5.1,Rajasthan Royals,MJ Lumb,NV Ojha,PP Chawla,0,0,,,,,,"","",5.1,,,,
ball,2,5.2,Rajasthan Royals,MJ Lumb,NV Ojha,PP Chawla,4,0,,,,,,"","",5.2,,,,
ball,2,5.3,Rajasthan Royals,MJ Lumb,NV Ojha,PP Chawla,0,0,,,,,,"","",5.3,,,,
ball,2,5.4,Rajasthan Royals,MJ Lumb,NV Ojha,PP Chawla,1,0,,,,,,"","",5.4,,,,
ball,2,5.5,Rajasthan Royals,NV Ojha,MJ Lumb,PP Chawla,0,0,,,,,,"","",5.5,,,,
ball,2,5.6,Rajasthan Royals,NV Ojha,MJ Lumb,PP Chawla,0,0,,,,,,"","",5.6,,,,
ball,2,6.1,Rajasthan Royals,MJ Lumb,NV Ojha,Bipul Sharma,1,0,,,,,,"","",6.1,,,,
ball,2,6.2,Rajasthan Royals,NV Ojha,MJ Lumb,Bipul Sharma,1,0,,,,,,"","",6.2,,,,
ball,2,6.3,Rajasthan Royals,MJ Lumb,NV Ojha,Bipul Sharma,4,0,,,,,,"","",6.3,,,,
ball,2,6.4,Rajasthan Royals,MJ Lumb,NV Ojha,Bipul Sharma,4,0,,,,,,"","",6.4,,,,
ball,2,6.5,Rajasthan Royals,MJ Lumb,NV Ojha,Bipul Sharma,1,0,,,,,,"","",6.5,,,,
ball,2,6.6,Rajasthan Royals,NV Ojha,MJ Lumb,Bipul Sharma,1,0,,,,,,"","",6.6,,,,
ball,2,7.1,Rajasthan Royals,NV Ojha,MJ Lumb,PP Chawla,1,0,,,,,,"","",7.1,,,,
ball,2,7.2,Rajasthan Royals,MJ Lumb,NV Ojha,PP Chawla,0,0,,,,,,"","",7.2,,,,
ball,2,7.3,Rajasthan Royals,MJ Lumb,NV Ojha,PP Chawla,1,0,,,,,,"","",7.3,,,,
ball,2,7.4,Rajasthan Royals,NV Ojha,MJ Lumb,PP Chawla,1,0,,,,,,"","",7.4,,,,
ball,2,7.5,Rajasthan Royals,MJ Lumb,NV Ojha,PP Chawla,6,0,,,,,,"","",7.5,,,,
ball,2,7.6,Rajasthan Royals,MJ Lumb,NV Ojha,PP Chawla,0,0,,,,,,"","",7.6,,,,
ball,2,8.1,Rajasthan Royals,NV Ojha,MJ Lumb,IK Pathan,1,0,,,,,,"","",8.1,,,,
ball,2,8.2,Rajasthan Royals,MJ Lumb,NV Ojha,IK Pathan,4,0,,,,,,"","",8.2,,,,
ball,2,8.3,Rajasthan Royals,MJ Lumb,NV Ojha,IK Pathan,4,0,,,,,,"","",8.3,,,,
ball,2,8.4,Rajasthan Royals,MJ Lumb,NV Ojha,IK Pathan,0,0,,,,,,"","",8.4,,,,
ball,2,8.5,Rajasthan Royals,MJ Lumb,NV Ojha,IK Pathan,4,0,,,,,,"","",8.5,,,,
ball,2,8.6,Rajasthan Royals,MJ Lumb,NV Ojha,IK Pathan,4,0,,,,,,"","",8.6,,,,
ball,2,9.1,Rajasthan Royals,NV Ojha,MJ Lumb,RS Bopara,1,0,,,,,,"","",9.1,,,,
ball,2,9.2,Rajasthan Royals,MJ Lumb,NV Ojha,RS Bopara,0,0,,,,,,"","",9.2,,,,
ball,2,9.3,Rajasthan Royals,MJ Lumb,NV Ojha,RS Bopara,0,0,,,,,,caught,MJ Lumb,9.3,,PP Chawla,,
ball,2,9.4,Rajasthan Royals,NV Ojha,YK Pathan,RS Bopara,1,0,,,,,,"","",9.4,,,,
ball,2,9.5,Rajasthan Royals,YK Pathan,NV Ojha,RS Bopara,1,0,,,,,,"","",9.5,,,,
ball,2,9.6,Rajasthan Royals,NV Ojha,YK Pathan,RS Bopara,0,0,,,,,,"","",9.6,,,,
ball,2,10.1,Rajasthan Royals,YK Pathan,NV Ojha,PP Chawla,1,0,,,,,,"","",10.1,,,,
ball,2,10.2,Rajasthan Royals,NV Ojha,YK Pathan,PP Chawla,1,0,,,,,,"","",10.2,,,,
ball,2,10.3,Rajasthan Royals,YK Pathan,NV Ojha,PP Chawla,1,0,,,,,,"","",10.3,,,,
ball,2,10.4,Rajasthan Royals,NV Ojha,YK Pathan,PP Chawla,0,0,,,,,,"","",10.4,,,,
ball,2,10.5,Rajasthan Royals,NV Ojha,YK Pathan,PP Chawla,2,0,,,,,,"","",10.5,,,,
ball,2,10.6,Rajasthan Royals,NV Ojha,YK Pathan,PP Chawla,0,0,,,,,,"","",10.6,,,,
ball,2,11.1,Rajasthan Royals,YK Pathan,NV Ojha,RS Bopara,1,0,,,,,,"","",11.1,,,,
ball,2,11.2,Rajasthan Royals,NV Ojha,YK Pathan,RS Bopara,0,1,,,,1,,"","",11.2,,,,
ball,2,11.3,Rajasthan Royals,YK Pathan,NV Ojha,RS Bopara,0,1,1,,,,,"","",11.3,,,,
ball,2,11.4,Rajasthan Royals,YK Pathan,NV Ojha,RS Bopara,1,0,,,,,,"","",11.3,,,,
