ball,1,4.5,Chennai Super Kings,ML Hayden,M Vijay,SL Malinga,4,0,,,,,,"","",4.5,,,,
ball,1,4.6,Chennai Super Kings,ML Hayden,M Vijay,SL Malinga,0,0,,,,,,"","",4.6,,,,
ball,1,5.1,Chennai Super Kings,M Vijay,ML Hayden,CRD Fernando,0,1,1,,,,,"","",5.1,,,,
ball,1,5.2,Chennai Super Kings,M Vijay,ML Hayden,CRD Fernando,0,0,,,,,,"","",5.1,,,,
ball,1,5.3,Chennai Super Kings,M Vijay,ML Hayden,CRD Fernando,1,0,,,,,,"","",5.2,,,,
ball,1,5.4,Chennai Super Kings,ML Hayden,M Vijay,CRD Fernando,1,0,,,,,,"","",5.3,,,,
ball,1,5.5,Chennai Super Kings,M Vijay,ML Hayden,CRD Fernando,6,0,,,,,,"","",5.4,,,,
ball,1,5.6,Chennai Super Kings,M Vijay,ML Hayden,CRD Fernando,1,0,,,,,,"","",5.5,,,,
ball,1,5.7,Chennai Super Kings,ML Hayden,M Vijay,CRD Fernando,0,1,,,,1,,"","",5.6,,,,
ball,1,6.1,Chennai Super Kings,ML Hayden,M Vijay,Z Khan,0,0,,,,,,"","",6.1,,,,
ball,1,6.2,Chennai Super Kings,ML Hayden,M Vijay,Z Khan,1,0,,,,,,"","",6.2,,,,
ball,1,6.3,Chennai Super Kings,M Vijay,ML Hayden,Z Khan,1,0,,,,,,"","",6.3,,,,
ball,1,6.4,Chennai Super Kings,ML Hayden,M Vijay,Z Khan,1,0,,,,,,"","",6.4,,,,
ball,1,6.5,Chennai Super Kings,M Vijay,ML Hayden,Z Khan,0,0,,,,,,"","",6.5,,,,
ball,1,6.6,Chennai Super Kings,M Vijay,ML Hayden,Z Khan,0,0,,,,,,"","",6.6,,,,
ball,1,7.1,Chennai Super Kings,ML Hayden,M Vijay,CRD Fernando,1,0,,,,,,"","",7.1,,,,
ball,1,7.2,Chennai Super Kings,M Vijay,ML Hayden,CRD Fernando,0,0,,,,,,caught,M Vijay,7.2,,SS Tiwary,,
ball,1,7.3,Chennai Super Kings,ML Hayden,SK Raina,CRD Fernando,0,0,,,,,,"","",7.3,,,,
ball,1,7.4,Chennai Super Kings,ML Hayden,SK Raina,CRD Fernando,0,0,,,,,,"","",7.4,,,,
ball,1,7.5,Chennai Super Kings,ML Hayden,SK Raina,CRD Fernando,0,0,,,,,,"","",7.5,,,,
ball,1,7.6,Chennai Super Kings,ML Hayden,SK Raina,CRD Fernando,0,0,,,,,,"","",7.6,,,,
ball,1,8.1,Chennai Super Kings,SK Raina,ML Hayden,KA Pollard,1,0,,,,,,"","",8.1,,,,
ball,1,8.2,Chennai Super Kings,ML Hayden,SK Raina,KA Pollard,1,0,,,,,,"","",8.2,,,,
ball,1,8.3,Chennai Super Kings,SK Raina,ML Hayden,KA Pollard,1,0,,,,,,"","",8.3,,,,
ball,1,8.4,Chennai Super Kings,ML Hayden,SK Raina,KA Pollard,0,0,,,,,,caught,ML Hayden,8.4,,AT Rayudu,,
ball,1,8.5,Chennai Super Kings,SK Raina,S Badrinath,KA Pollard,1,0,,,,,,"","",8.5,,,,
ball,1,8.6,Chennai Super Kings,S Badrinath,SK Raina,KA Pollard,1,0,,,,,,"","",8.6,,,,
ball,1,9.1,Chennai Super Kings,S Badrinath,SK Raina,Harbhajan Singh,0,1,,,,1,,"","",9.1,,,,
ball,1,9.2,Chennai Super Kings,SK Raina,S Badrinath,Harbhajan Singh,1,0,,,,,,"","",9.2,,,,
ball,1,9.3,Chennai Super Kings,S Badrinath,SK Raina,Harbhajan Singh,1,0,,,,,,"","",9.3,,,,
ball,1,9.4,Chennai Super Kings,SK Raina,S Badrinath,Harbhajan Singh,1,0,,,,,,"","",9.4,,,,
ball,1,9.5,Chennai Super Kings,S Badrinath,SK Raina,Harbhajan Singh,4,0,,,,,,"","",9.5,,,,
ball,1,9.6,Chennai Super Kings,S Badrinath,SK Raina,Harbhajan Singh,1,0,,,,,,"","",9.6,,,,
ball,1,10.1,Chennai Super Kings,S Badrinath,SK Raina,KA Pollard,1,0,,,,,,"","",10.1,,,,
ball,1,10.2,Chennai Super Kings,SK Raina,S Badrinath,KA Pollard,1,0,,,,,,"","",10.2,,,,
ball,1,10.3,Chennai Super Kings,S Badrinath,SK Raina,KA Pollard,4,0,,,,,,"","",10.3,,,,
ball,1,10.4,Chennai Super Kings,S Badrinath,SK Raina,KA Pollard,1,0,,,,,,"","",10.4,,,,
ball,1,10.5,Chennai Super Kings,SK Raina,S Badrinath,KA Pollard,1,0,,,,,,"","",10.5,,,,
ball,1,10.6,Chennai Super Kings,S Badrinath,SK Raina,KA Pollard,1,0,,,,,,"","",10.6,,,,
ball,1,11.1,Chennai Super Kings,S Badrinath,SK Raina,CRD Fernando,0,0,,,,,,"","",11.1,,,,
ball,1,11.2,Chennai Super Kings,S Badrinath,SK Raina,CRD Fernando,0,0,,,,,,caught,S Badrinath,11.2,,SL Malinga,,
ball,1,11.3,Chennai Super Kings,MS Dhoni,SK Raina,CRD Fernando,0,0,,,,,,"","",11.3,,,,
ball,1,11.4,Chennai Super Kings,MS Dhoni,SK Raina,CRD Fernando,0,0,,,,,,"","",11.4,,,,
ball,1,11.5,Chennai Super Kings,MS Dhoni,SK Raina,CRD Fernando,0,0,,,,,,"","",11.5,,,,
ball,1,11.6,Chennai Super Kings,MS Dhoni,SK Raina,CRD Fernando,1,0,,,,,,"","",11.6,,,,
ball,1,12.1,Chennai Super Kings,MS Dhoni,SK Raina,KA Pollard,6,0,,,,,,"","",12.1,,,,
ball,1,12.2,Chennai Super Kings,MS Dhoni,SK Raina,KA Pollard,1,0,,,,,,"","",12.2,,,,
ball,1,12.3,Chennai Super Kings,SK Raina,MS Dhoni,KA Pollard,0,0,,,,,,"","",12.3,,,,
ball,1,12.4,Chennai Super Kings,SK Raina,MS Dhoni,KA Pollard,0,0,,,,,,"","",12.4,,,,
ball,1,12.5,Chennai Super Kings,SK Raina,MS Dhoni,KA Pollard,1,0,,,,,,"","",12.5,,,,
ball,1,12.6,Chennai Super Kings,MS Dhoni,SK Raina,KA Pollard,4,0,,,,,,"","",12.6,,,,
ball,1,13.1,Chennai Super Kings,SK Raina,MS Dhoni,SL Malinga,1,0,,,,,,"","",13.1,,,,
ball,1,13.2,Chennai Super Kings,MS Dhoni,SK Raina,SL Malinga,1,0,,,,,,"","",13.2,,,,
ball,1,13.3,Chennai Super Kings,SK Raina,MS Dhoni,SL Malinga,1,0,,,,,,"","",13.3,,,,
ball,1,13.4,Chennai Super Kings,MS Dhoni,SK Raina,SL Malinga,1,0,,,,,,"","",13.4,,,,
ball,1,13.5,Chennai Super Kings,SK Raina,MS Dhoni,SL Malinga,3,0,,,,,,"","",13.5,,,,
ball,1,13.6,Chennai Super Kings,MS Dhoni,SK Raina,SL Malinga,4,0,,,,,,"","",13.6,,,,
ball,1,14.1,Chennai Super Kings,SK Raina,MS Dhoni,Z Khan,0,1,1,,,,,"","",14.1,,,,
ball,1,14.2,Chennai Super Kings,SK Raina,MS Dhoni,Z Khan,2,0,,,,,,"","",14.1,,,,
ball,1,14.3,Chennai Super Kings,SK Raina,MS Dhoni,Z Khan,2,0,,,,,,"","",14.2,,,,
ball,1,14.4,Chennai Super Kings,SK Raina,MS Dhoni,Z Khan,4,0,,,,,,"","",14.3,,,,
ball,1,14.5,Chennai Super Kings,SK Raina,MS Dhoni,Z Khan,6,0,,,,,,"","",14.4,,,,
ball,1,14.6,Chennai Super Kings,SK Raina,MS Dhoni,Z Khan,1,0,,,,,,"","",14.5,,,,
ball,1,14.7,Chennai Super Kings,MS Dhoni,SK Raina,Z Khan,1,0,,,,,,"","",14.6,,,,
ball,1,15.1,Chennai Super Kings,MS Dhoni,SK Raina,KA Pollard,1,0,,,,,,"","",15.1,,,,
ball,1,15.2,Chennai Super Kings,SK Raina,MS Dhoni,KA Pollard,2,0,,,,,,"","",15.2,,,,
ball,1,15.3,Chennai Super Kings,SK Raina,MS Dhoni,KA Pollard,6,0,,,,,,"","",15.3,,,,
ball,1,15.4,Chennai Super Kings,SK Raina,MS Dhoni,KA Pollard,2,0,,,,,,"","",15.4,,,,
ball,1,15.5,Chennai Super Kings,SK Raina,MS Dhoni,KA Pollard,6,0,,,,,,"","",15.5,,,,
ball,1,15.6,Chennai Super Kings,SK Raina,MS Dhoni,KA Pollard,2,0,,,,,,"","",15.6,,,,
ball,1,16.1,Chennai Super Kings,MS Dhoni,SK Raina,CRD Fernando,1,0,,,,,,"","",16.1,,,,
ball,1,16.2,Chennai Super Kings,SK Raina,MS Dhoni,CRD Fernando,4,0,,,,,,"","",16.2,,,,
ball,1,16.3,Chennai Super Kings,SK Raina,MS Dhoni,CRD Fernando,0,0,,,,,,"","",16.3,,,,
ball,1,16.4,Chennai Super Kings,SK Raina,MS Dhoni,CRD Fernando,0,1,1,,,,,"","",16.4,,,,
ball,1,16.5,Chennai Super Kings,SK Raina,MS Dhoni,CRD Fernando,0,1,,,,1,,"","",16.4,,,,
ball,1,16.6,Chennai Super Kings,MS Dhoni,SK Raina,CRD Fernando,1,0,,,,,,"","",16.5,,,,
ball,1,16.7,Chennai Super Kings,SK Raina,MS Dhoni,CRD Fernando,4,0,,,,,,"","",16.6,,,,
ball,1,17.1,Chennai Super Kings,MS Dhoni,SK Raina,Z Khan,0,0,,,,,,caught,MS Dhoni,17.1,,CRD Fernando,,
ball,1,17.2,Chennai Super Kings,SK Raina,JA Morkel,Z Khan,1,0,,,,,,"","",17.2,,,,
ball,1,17.3,Chennai Super Kings,JA Morkel,SK Raina,Z Khan,4,0,,,,,,"","",17.3,,,,
ball,1,17.4,Chennai Super Kings,JA Morkel,SK Raina,Z Khan,1,0,,,,,,"","",17.4,,,,
ball,1,17.5,Chennai Super Kings,SK Raina,JA Morkel,Z Khan,1,0,,,,,,"","",17.5,,,,
ball,1,17.6,Chennai Super Kings,JA Morkel,SK Raina,Z Khan,0,0,,,,,,"","",17.6,,,,
ball,1,18.1,Chennai Super Kings,SK Raina,JA Morkel,Harbhajan Singh,0,0,,,,,,"","",18.1,,,,
ball,1,18.2,Chennai Super Kings,SK Raina,JA Morkel,Harbhajan Singh,0,0,,,,,,"","",18.2,,,,
ball,1,18.3,Chennai Super Kings,SK Raina,JA Morkel,Harbhajan Singh,1,0,,,,,,"","",18.3,,,,
ball,1,18.4,Chennai Super Kings,JA Morkel,SK Raina,Harbhajan Singh,2,0,,,,,,"","",18.4,,,,
ball,1,18.5,Chennai Super Kings,JA Morkel,SK Raina,Harbhajan Singh,6,0,,,,,,"","",18.5,,,,
ball,1,18.6,Chennai Super Kings,JA Morkel,SK Raina,Harbhajan Singh,2,0,,,,,,"","",18.6,,,,
ball,1,19.1,Chennai Super Kings,SK Raina,JA Morkel,SL Malinga,0,0,,,,,,"","",19.1,,,,
ball,1,19.2,Chennai Super Kings,SK Raina,JA Morkel,SL Malinga,0,0,,,,,,"","",19.2,,,,
ball,1,19.3,Chennai Super Kings,SK Raina,JA Morkel,SL Malinga,0,0,,,,,,run out,JA Morkel,19.3,,AT Rayudu,,
ball,1,19.4,Chennai Super Kings,S Anirudha,SK Raina,SL Malinga,0,0,,,,,,"","",19.4,,,,
ball,1,19.5,Chennai Super Kings,S Anirudha,SK Raina,SL Malinga,0,5,5,,,,,"","",19.5,,,,
ball,1,19.6,Chennai Super Kings,S Anirudha,SK Raina,SL Malinga,4,0,,,,,,"","",19.5,,,,
ball,1,19.7,Chennai Super Kings,S Anirudha,SK Raina,SL Malinga,2,0,,,,,,"","",19.6,,,,
ball,2,0.1,Mumbai Indians,S Dhawan,SR Tendulkar,R Ashwin,0,0,,,,,,"","",0.1,,,,
ball,2,0.2,Mumbai Indians,S Dhawan,SR Tendulkar,R Ashwin,0,0,,,,,,"","",0.2,,,,
ball,2,0.3,Mumbai Indians,S Dhawan,SR Tendulkar,R Ashwin,0,0,,,,,,"","",0.3,,,,
ball,2,0.4,Mumbai Indians,S Dhawan,SR Tendulkar,R Ashwin,0,0,,,,,,"","",0.4,,,,
ball,2,0.5,Mumbai Indians,S Dhawan,SR Tendulkar,R Ashwin,0,0,,,,,,"","",0.5,,,,
ball,2,0.6,Mumbai Indians,S Dhawan,SR Tendulkar,R Ashwin,0,0,,,,,,"","",0.6,,,,
ball,2,1.1,Mumbai Indians,SR Tendulkar,S Dhawan,DE Bollinger,0,0,,,,,,"","",1.1,,,,
ball,2,1.2,Mumbai Indians,SR Tendulkar,S Dhawan,DE Bollinger,1,0,,,,,,"","",1.2,,,,
ball,2,1.3,Mumbai Indians,S Dhawan,SR Tendulkar,DE Bollinger,0,0,,,,,,"","",1.3,,,,
ball,2,1.4,Mumbai Indians,S Dhawan,SR Tendulkar,DE Bollinger,0,0,,,,,,caught,S Dhawan,1.4,,MS Dhoni,,
ball,2,1.5,Mumbai Indians,AM Nayar,SR Tendulkar,DE Bollinger,1,0,,,,,,"","",1.5,,,,
ball,2,1.6,Mumbai Indians,SR Tendulkar,AM Nayar,DE Bollinger,1,0,,,,,,"","",1.6,,,,
ball,2,2.1,Mumbai Indians,SR Tendulkar,AM Nayar,R Ashwin,0,0,,,,,,"","",2.1,,,,
ball,2,2.2,Mumbai Indians,SR Tendulkar,AM Nayar,R Ashwin,4,0,,,,,,"","",2.2,,,,
ball,2,2.3,Mumbai Indians,SR Tendulkar,AM Nayar,R Ashwin,0,0,,,,,,"","",2.3,,,,
ball,2,2.4,Mumbai Indians,SR Tendulkar,AM Nayar,R Ashwin,0,0,,,,,,"","",2.4,,,,
ball,2,2.5,Mumbai Indians,SR Tendulkar,AM Nayar,R Ashwin,0,1,1,,,,,"","",2.5,,,,
ball,2,2.6,Mumbai Indians,SR Tendulkar,AM Nayar,R Ashwin,0,0,,,,,,"","",2.5,,,,
ball,2,2.7,Mumbai Indians,SR Tendulkar,AM Nayar,R Ashwin,1,0,,,,,,"","",2.6,,,,
ball,2,3.1,Mumbai Indians,SR Tendulkar,AM Nayar,DE Bollinger,0,0,,,,,,"","",3.1,,,,
ball,2,3.2,Mumbai Indians,SR Tendulkar,AM Nayar,DE Bollinger,1,0,,,,,,"","",3.2,,,,
ball,2,3.3,Mumbai Indians,AM Nayar,SR Tendulkar,DE Bollinger,0,0,,,,,,"","",3.3,,,,
ball,2,3.4,Mumbai Indians,AM Nayar,SR Tendulkar,DE Bollinger,1,0,,,,,,"","",3.4,,,,
ball,2,3.5,Mumbai Indians,SR Tendulkar,AM Nayar,DE Bollinger,0,0,,,,,,"","",3.5,,,,
ball,2,3.6,Mumbai Indians,SR Tendulkar,AM Nayar,DE Bollinger,0,0,,,,,,"","",3.6,,,,
ball,2,4.1,Mumbai Indians,AM Nayar,SR Tendulkar,R Ashwin,1,0,,,,,,"","",4.1,,,,
ball,2,4.2,Mumbai Indians,SR Tendulkar,AM Nayar,R Ashwin,0,0,,,,,,"","",4.2,,,,
ball,2,4.3,Mumbai Indians,SR Tendulkar,AM Nayar,R Ashwin,4,0,,,,,,"","",4.3,,,,
ball,2,4.4,Mumbai Indians,SR Tendulkar,AM Nayar,R Ashwin,1,0,,,,,,"","",4.4,,,,
ball,2,4.5,Mumbai Indians,AM Nayar,SR Tendulkar,R Ashwin,4,0,,,,,,"","",4.5,,,,
ball,2,4.6,Mumbai Indians,AM Nayar,SR Tendulkar,R Ashwin,0,0,,,,,,"","",4.6,,,,
ball,2,5.1,Mumbai Indians,SR Tendulkar,AM Nayar,JA Morkel,0,1,1,,,,,"","",5.1,,,,
ball,2,5.2,Mumbai Indians,SR Tendulkar,AM Nayar,JA Morkel,1,0,,,,,,"","",5.1,,,,
ball,2,5.3,Mumbai Indians,AM Nayar,SR Tendulkar,JA Morkel,0,0,,,,,,"","",5.2,,,,
ball,2,5.4,Mumbai Indians,AM Nayar,SR Tendulkar,JA Morkel,1,0,,,,,,"","",5.3,,,,
ball,2,5.5,Mumbai Indians,SR Tendulkar,AM Nayar,JA Morkel,4,0,,,,,,"","",5.4,,,,
ball,2,5.6,Mumbai Indians,SR Tendulkar,AM Nayar,JA Morkel,4,0,,,,,,"","",5.5,,,,
ball,2,5.7,Mumbai Indians,SR Tendulkar,AM Nayar,JA Morkel,1,0,,,,,,"","",5.6,,,,
ball,2,6.1,Mumbai Indians,SR Tendulkar,AM Nayar,M Muralitharan,0,0,,,,,,"","",6.1,,,,
ball,2,6.2,Mumbai Indians,SR Tendulkar,AM Nayar,M Muralitharan,0,0,,,,,,"","",6.2,,,,
ball,2,6.3,Mumbai Indians,SR Tendulkar,AM Nayar,M Muralitharan,0,0,,,,,,"","",6.3,,,,
ball,2,6.4,Mumbai Indians,SR Tendulkar,AM Nayar,M Muralitharan,1,0,,,,,,"","",6.4,,,,
ball,2,6.5,Mumbai Indians,AM Nayar,SR Tendulkar,M Muralitharan,0,4,,,,4,,"","",6.5,,,,
ball,2,6.6,Mumbai Indians,AM Nayar,SR Tendulkar,M Muralitharan,0,0,,,,,,"","",6.6,,,,
ball,2,7.1,Mumbai Indians,SR Tendulkar,AM Nayar,JA Morkel,0,0,,,,,,"","",7.1,,,,
ball,2,7.2,Mumbai Indians,SR Tendulkar,AM Nayar,JA Morkel,1,0,,,,,,"","",7.2,,,,
ball,2,7.3,Mumbai Indians,AM Nayar,SR Tendulkar,JA Morkel,1,0,,,,,,"","",7.3,,,,
ball,2,7.4,Mumbai Indians,SR Tendulkar,AM Nayar,JA Morkel,0,0,,,,,,"","",7.4,,,,
ball,2,7.5,Mumbai Indians,SR Tendulkar,AM Nayar,JA Morkel,0,0,,,,,,"","",7.5,,,,
ball,2,7.6,Mumbai Indians,SR Tendulkar,AM Nayar,JA Morkel,0,0,,,,,,"","",7.6,,,,
ball,2,8.1,Mumbai Indians,AM Nayar,SR Tendulkar,M Muralitharan,0,0,,,,,,"","",8.1,,,,
ball,2,8.2,Mumbai Indians,AM Nayar,SR Tendulkar,M Muralitharan,0,0,,,,,,"","",8.2,,,,
ball,2,8.3,Mumbai Indians,AM Nayar,SR Tendulkar,M Muralitharan,1,0,,,,,,"","",8.3,,,,
ball,2,8.4,Mumbai Indians,SR Tendulkar,AM Nayar,M Muralitharan,1,0,,,,,,"","",8.4,,,,
ball,2,8.5,Mumbai Indians,AM Nayar,SR Tendulkar,M Muralitharan,0,0,,,,,,"","",8.5,,,,
ball,2,8.6,Mumbai Indians,AM Nayar,SR Tendulkar,M Muralitharan,1,0,,,,,,"","",8.6,,,,
ball,2,9.1,Mumbai Indians,AM Nayar,SR Tendulkar,SB Jakati,0,0,,,,,,"","",9.1,,,,
ball,2,9.2,Mumbai Indians,AM Nayar,SR Tendulkar,SB Jakati,1,0,,,,,,"","",9.2,,,,
ball,2,9.3,Mumbai Indians,SR Tendulkar,AM Nayar,SB Jakati,1,0,,,,,,"","",9.3,,,,
ball,2,9.4,Mumbai Indians,AM Nayar,SR Tendulkar,SB Jakati,6,0,,,,,,"","",9.4,,,,
ball,2,9.5,Mumbai Indians,AM Nayar,SR Tendulkar,SB Jakati,6,0,,,,,,"","",9.5,,,,
ball,2,9.6,Mumbai Indians,AM Nayar,SR Tendulkar,SB Jakati,0,1,,,,1,,"","",9.6,,,,
ball,2,10.1,Mumbai Indians,AM Nayar,SR Tendulkar,M Muralitharan,1,0,,,,,,"","",10.1,,,,
ball,2,10.2,Mumbai Indians,SR Tendulkar,AM Nayar,M Muralitharan,1,0,,,,,,"","",10.2,,,,
ball,2,10.3,Mumbai Indians,AM Nayar,SR Tendulkar,M Muralitharan,1,0,,,,,,"","",10.3,,,,
ball,2,10.4,Mumbai Indians,SR Tendulkar,AM Nayar,M Muralitharan,0,1,,,1,,,"","",10.4,,,,
ball,2,10.5,Mumbai Indians,AM Nayar,SR Tendulkar,M Muralitharan,1,0,,,,,,"","",10.5,,,,
ball,2,10.6,Mumbai Indians,SR Tendulkar,AM Nayar,M Muralitharan,4,0,,,,,,"","",10.6,,,,
ball,2,11.1,Mumbai Indians,AM Nayar,SR Tendulkar,SK Raina,0,0,,,,,,"","",11.1,,,,
ball,2,11.2,Mumbai Indians,AM Nayar,SR Tendulkar,SK Raina,0,0,,,,,,run out,AM Nayar,11.2,,MS Dhoni,,
ball,2,11.3,Mumbai Indians,Harbhajan Singh,SR Tendulkar,SK Raina,1,0,,,,,,"","",11.3,,,,
ball,2,11.4,Mumbai Indians,SR Tendulkar,Harbhajan Singh,SK Raina,4,0,,,,,,"","",11.4,,,,
ball,2,11.5,Mumbai Indians,SR Tendulkar,Harbhajan Singh,SK Raina,1,0,,,,,,"","",11.5,,,,
ball,2,11.6,Mumbai Indians,Harbhajan Singh,SR Tendulkar,SK Raina,0,0,,,,,,lbw,Harbhajan Singh,11.6,,,,
ball,2,12.1,Mumbai Indians,SR Tendulkar,AT Rayudu,SB Jakati,1,0,,,,,,"","",12.1,,,,
ball,2,12.2,Mumbai Indians,AT Rayudu,SR Tendulkar,SB Jakati,1,0,,,,,,"","",12.2,,,,
ball,2,12.3,Mumbai Indians,SR Tendulkar,AT Rayudu,SB Jakati,1,0,,,,,,"","",12.3,,,,
ball,2,12.4,Mumbai Indians,AT Rayudu,SR Tendulkar,SB Jakati,1,0,,,,,,"","",12.4,,,,
ball,2,12.5,Mumbai Indians,SR Tendulkar,AT Rayudu,SB Jakati,2,0,,,,,,"","",12.5,,,,
ball,2,12.6,Mumbai Indians,SR Tendulkar,AT Rayudu,SB Jakati,1,0,,,,,,"","",12.6,,,,
ball,2,13.1,Mumbai Indians,SR Tendulkar,AT Rayudu,SK Raina,0,1,1,,,,,"","",13.1,,,,
ball,2,13.2,Mumbai Indians,SR Tendulkar,AT Rayudu,SK Raina,0,1,1,,,,,"","",13.1,,,,
ball,2,13.3,Mumbai Indians,SR Tendulkar,AT Rayudu,SK Raina,0,0,,,,,,"","",13.1,,,,
