ball,1,3.5,Chennai Super Kings,SK Raina,F du Plessis,B Kumar,0,0,,,,,,"","",3.5,,,,
ball,1,3.6,Chennai Super Kings,SK Raina,F du Plessis,B Kumar,1,0,,,,,,"","",3.6,,,,
ball,1,4.1,Chennai Super Kings,SK Raina,F du Plessis,B Stanlake,0,0,,,,,,"","",4.1,,,,
ball,1,4.2,Chennai Super Kings,SK Raina,F du Plessis,B Stanlake,0,0,,,,,,"","",4.2,,,,
ball,1,4.3,Chennai Super Kings,SK Raina,F du Plessis,B Stanlake,4,0,,,,,,"","",4.3,,,,
ball,1,4.4,Chennai Super Kings,SK Raina,F du Plessis,B Stanlake,0,0,,,,,,"","",4.4,,,,
ball,1,4.5,Chennai Super Kings,SK Raina,F du Plessis,B Stanlake,2,0,,,,,,"","",4.5,,,,
ball,1,4.6,Chennai Super Kings,SK Raina,F du Plessis,B Stanlake,0,0,,,,,,"","",4.6,,,,
ball,1,5.1,Chennai Super Kings,F du Plessis,SK Raina,S Kaul,4,0,,,,,,"","",5.1,,,,
ball,1,5.2,Chennai Super Kings,F du Plessis,SK Raina,S Kaul,0,0,,,,,,"","",5.2,,,,
ball,1,5.3,Chennai Super Kings,F du Plessis,SK Raina,S Kaul,0,0,,,,,,"","",5.3,,,,
ball,1,5.4,Chennai Super Kings,F du Plessis,SK Raina,S Kaul,1,0,,,,,,"","",5.4,,,,
ball,1,5.5,Chennai Super Kings,SK Raina,F du Plessis,S Kaul,0,0,,,,,,"","",5.5,,,,
ball,1,5.6,Chennai Super Kings,SK Raina,F du Plessis,S Kaul,1,0,,,,,,"","",5.6,,,,
ball,1,6.1,Chennai Super Kings,SK Raina,F du Plessis,Shakib Al Hasan,0,0,,,,,,"","",6.1,,,,
ball,1,6.2,Chennai Super Kings,SK Raina,F du Plessis,Shakib Al Hasan,1,0,,,,,,"","",6.2,,,,
ball,1,6.3,Chennai Super Kings,F du Plessis,SK Raina,Shakib Al Hasan,1,0,,,,,,"","",6.3,,,,
ball,1,6.4,Chennai Super Kings,SK Raina,F du Plessis,Shakib Al Hasan,0,0,,,,,,"","",6.4,,,,
ball,1,6.5,Chennai Super Kings,SK Raina,F du Plessis,Shakib Al Hasan,0,1,1,,,,,"","",6.5,,,,
ball,1,6.6,Chennai Super Kings,SK Raina,F du Plessis,Shakib Al Hasan,1,0,,,,,,"","",6.5,,,,
ball,1,6.7,Chennai Super Kings,F du Plessis,SK Raina,Shakib Al Hasan,1,0,,,,,,"","",6.6,,,,
ball,1,7.1,Chennai Super Kings,F du Plessis,SK Raina,Rashid Khan,0,0,,,,,,stumped,F du Plessis,7.1,,WP Saha,,
ball,1,7.2,Chennai Super Kings,AT Rayudu,SK Raina,Rashid Khan,0,0,,,,,,"","",7.2,,,,
ball,1,7.3,Chennai Super Kings,AT Rayudu,SK Raina,Rashid Khan,4,0,,,,,,"","",7.3,,,,
ball,1,7.4,Chennai Super Kings,AT Rayudu,SK Raina,Rashid Khan,0,0,,,,,,"","",7.4,,,,
ball,1,7.5,Chennai Super Kings,AT Rayudu,SK Raina,Rashid Khan,1,0,,,,,,"","",7.5,,,,
ball,1,7.6,Chennai Super Kings,SK Raina,AT Rayudu,Rashid Khan,0,0,,,,,,"","",7.6,,,,
ball,1,8.1,Chennai Super Kings,AT Rayudu,SK Raina,S Kaul,1,0,,,,,,"","",8.1,,,,
ball,1,8.2,Chennai Super Kings,SK Raina,AT Rayudu,S Kaul,0,0,,,,,,"","",8.2,,,,
ball,1,8.3,Chennai Super Kings,SK Raina,AT Rayudu,S Kaul,0,0,,,,,,"","",8.3,,,,
ball,1,8.4,Chennai Super Kings,SK Raina,AT Rayudu,S Kaul,0,0,,,,,,"","",8.4,,,,
ball,1,8.5,Chennai Super Kings,SK Raina,AT Rayudu,S Kaul,1,0,,,,,,"","",8.5,,,,
ball,1,8.6,Chennai Super Kings,AT Rayudu,SK Raina,S Kaul,0,1,1,,,,,"","",8.6,,,,
ball,1,8.7,Chennai Super Kings,AT Rayudu,SK Raina,S Kaul,1,0,,,,,,"","",8.6,,,,
ball,1,9.1,Chennai Super Kings,AT Rayudu,SK Raina,B Kumar,0,0,,,,,,"","",9.1,,,,
ball,1,9.2,Chennai Super Kings,AT Rayudu,SK Raina,B Kumar,6,0,,,,,,"","",9.2,,,,
ball,1,9.3,Chennai Super Kings,AT Rayudu,SK Raina,B Kumar,1,0,,,,,,"","",9.3,,,,
ball,1,9.4,Chennai Super Kings,SK Raina,AT Rayudu,B Kumar,1,0,,,,,,"","",9.4,,,,
ball,1,9.5,Chennai Super Kings,AT Rayudu,SK Raina,B Kumar,1,0,,,,,,"","",9.5,,,,
ball,1,9.6,Chennai Super Kings,SK Raina,AT Rayudu,B Kumar,4,0,,,,,,"","",9.6,,,,
ball,1,10.1,Chennai Super Kings,AT Rayudu,SK Raina,DJ Hooda,4,0,,,,,,"","",10.1,,,,
ball,1,10.2,Chennai Super Kings,AT Rayudu,SK Raina,DJ Hooda,1,0,,,,,,"","",10.2,,,,
ball,1,10.3,Chennai Super Kings,SK Raina,AT Rayudu,DJ Hooda,0,0,,,,,,"","",10.3,,,,
ball,1,10.4,Chennai Super Kings,SK Raina,AT Rayudu,DJ Hooda,1,0,,,,,,"","",10.4,,,,
ball,1,10.5,Chennai Super Kings,AT Rayudu,SK Raina,DJ Hooda,1,0,,,,,,"","",10.5,,,,
ball,1,10.6,Chennai Super Kings,SK Raina,AT Rayudu,DJ Hooda,1,0,,,,,,"","",10.6,,,,
ball,1,11.1,Chennai Super Kings,SK Raina,AT Rayudu,Rashid Khan,1,0,,,,,,"","",11.1,,,,
ball,1,11.2,Chennai Super Kings,AT Rayudu,SK Raina,Rashid Khan,1,0,,,,,,"","",11.2,,,,
ball,1,11.3,Chennai Super Kings,SK Raina,AT Rayudu,Rashid Khan,1,0,,,,,,"","",11.3,,,,
ball,1,11.4,Chennai Super Kings,AT Rayudu,SK Raina,Rashid Khan,1,0,,,,,,"","",11.4,,,,
ball,1,11.5,Chennai Super Kings,SK Raina,AT Rayudu,Rashid Khan,6,0,,,,,,"","",11.5,,,,
ball,1,11.6,Chennai Super Kings,SK Raina,AT Rayudu,Rashid Khan,6,0,,,,,,"","",11.6,,,,
ball,1,12.1,Chennai Super Kings,AT Rayudu,SK Raina,Shakib Al Hasan,2,0,,,,,,"","",12.1,,,,
ball,1,12.2,Chennai Super Kings,AT Rayudu,SK Raina,Shakib Al Hasan,1,0,,,,,,"","",12.2,,,,
ball,1,12.3,Chennai Super Kings,SK Raina,AT Rayudu,Shakib Al Hasan,1,0,,,,,,"","",12.3,,,,
ball,1,12.4,Chennai Super Kings,AT Rayudu,SK Raina,Shakib Al Hasan,0,0,,,,,,"","",12.4,,,,
ball,1,12.5,Chennai Super Kings,AT Rayudu,SK Raina,Shakib Al Hasan,4,0,,,,,,"","",12.5,,,,
ball,1,12.6,Chennai Super Kings,AT Rayudu,SK Raina,Shakib Al Hasan,1,0,,,,,,"","",12.6,,,,
ball,1,13.1,Chennai Super Kings,AT Rayudu,SK Raina,B Stanlake,0,0,,,,,,"","",13.1,,,,
ball,1,13.2,Chennai Super Kings,AT Rayudu,SK Raina,B Stanlake,4,0,,,,,,"","",13.2,,,,
ball,1,13.3,Chennai Super Kings,AT Rayudu,SK Raina,B Stanlake,0,0,,,,,,"","",13.3,,,,
ball,1,13.4,Chennai Super Kings,AT Rayudu,SK Raina,B Stanlake,4,0,,,,,,"","",13.4,,,,
ball,1,13.5,Chennai Super Kings,AT Rayudu,SK Raina,B Stanlake,0,1,1,,,,,"","",13.5,,,,
ball,1,13.6,Chennai Super Kings,AT Rayudu,SK Raina,B Stanlake,6,0,,,,,,"","",13.5,,,,
ball,1,13.7,Chennai Super Kings,AT Rayudu,SK Raina,B Stanlake,4,0,,,,,,"","",13.6,,,,
ball,1,14.1,Chennai Super Kings,SK Raina,AT Rayudu,Shakib Al Hasan,1,0,,,,,,"","",14.1,,,,
ball,1,14.2,Chennai Super Kings,AT Rayudu,SK Raina,Shakib Al Hasan,1,0,,,,,,"","",14.2,,,,
ball,1,14.3,Chennai Super Kings,SK Raina,AT Rayudu,Shakib Al Hasan,1,0,,,,,,"","",14.3,,,,
ball,1,14.4,Chennai Super Kings,AT Rayudu,SK Raina,Shakib Al Hasan,6,0,,,,,,"","",14.4,,,,
ball,1,14.5,Chennai Super Kings,AT Rayudu,SK Raina,Shakib Al Hasan,4,0,,,,,,"","",14.5,,,,
ball,1,14.6,Chennai Super Kings,AT Rayudu,SK Raina,Shakib Al Hasan,1,0,,,,,,"","",14.6,,,,
ball,1,15.1,Chennai Super Kings,AT Rayudu,SK Raina,Rashid Khan,1,0,,,,,,"","",15.1,,,,
ball,1,15.2,Chennai Super Kings,SK Raina,AT Rayudu,Rashid Khan,1,0,,,,,,"","",15.2,,,,
ball,1,15.3,Chennai Super Kings,AT Rayudu,SK Raina,Rashid Khan,4,0,,,,,,"","",15.3,,,,
ball,1,15.4,Chennai Super Kings,AT Rayudu,SK Raina,Rashid Khan,6,0,,,,,,"","",15.4,,,,
ball,1,15.5,Chennai Super Kings,AT Rayudu,SK Raina,Rashid Khan,1,0,,,,,,"","",15.5,,,,
ball,1,15.6,Chennai Super Kings,SK Raina,AT Rayudu,Rashid Khan,4,0,,,,,,"","",15.6,,,,
ball,1,16.1,Chennai Super Kings,AT Rayudu,SK Raina,S Kaul,1,0,,,,,,"","",16.1,,,,
ball,1,16.2,Chennai Super Kings,SK Raina,AT Rayudu,S Kaul,1,0,,,,,,"","",16.2,,,,
ball,1,16.3,Chennai Super Kings,AT Rayudu,SK Raina,S Kaul,4,0,,,,,,"","",16.3,,,,
ball,1,16.4,Chennai Super Kings,AT Rayudu,SK Raina,S Kaul,1,0,,,,,,run out,AT Rayudu,16.4,,,,
ball,1,16.5,Chennai Super Kings,SK Raina,MS Dhoni,S Kaul,1,0,,,,,,"","",16.5,,,,
ball,1,16.6,Chennai Super Kings,MS Dhoni,SK Raina,S Kaul,1,0,,,,,,"","",16.6,,,,
ball,1,17.1,Chennai Super Kings,MS Dhoni,SK Raina,Rashid Khan,0,0,,,,,,"","",17.1,,,,
ball,1,17.2,Chennai Super Kings,MS Dhoni,SK Raina,Rashid Khan,4,0,,,,,,"","",17.2,,,,
ball,1,17.3,Chennai Super Kings,MS Dhoni,SK Raina,Rashid Khan,1,0,,,,,,"","",17.3,,,,
ball,1,17.4,Chennai Super Kings,SK Raina,MS Dhoni,Rashid Khan,1,0,,,,,,"","",17.4,,,,
ball,1,17.5,Chennai Super Kings,MS Dhoni,SK Raina,Rashid Khan,1,0,,,,,,"","",17.5,,,,
ball,1,17.6,Chennai Super Kings,SK Raina,MS Dhoni,Rashid Khan,4,0,,,,,,"","",17.6,,,,
ball,1,18.1,Chennai Super Kings,MS Dhoni,SK Raina,S Kaul,4,0,,,,,,"","",18.1,,,,
ball,1,18.2,Chennai Super Kings,MS Dhoni,SK Raina,S Kaul,1,0,,,,,,"","",18.2,,,,
ball,1,18.3,Chennai Super Kings,SK Raina,MS Dhoni,S Kaul,4,0,,,,,,"","",18.3,,,,
ball,1,18.4,Chennai Super Kings,SK Raina,MS Dhoni,S Kaul,1,0,,,,,,"","",18.4,,,,
ball,1,18.5,Chennai Super Kings,MS Dhoni,SK Raina,S Kaul,4,0,,,,,,"","",18.5,,,,
ball,1,18.6,Chennai Super Kings,MS Dhoni,SK Raina,S Kaul,0,0,,,,,,"","",18.6,,,,
ball,1,19.1,Chennai Super Kings,SK Raina,MS Dhoni,B Stanlake,1,0,,,,,,"","",19.1,,,,
ball,1,19.2,Chennai Super Kings,MS Dhoni,SK Raina,B Stanlake,6,0,,,,,,"","",19.2,,,,
ball,1,19.3,Chennai Super Kings,MS Dhoni,SK Raina,B Stanlake,1,0,,,,,,"","",19.3,,,,
ball,1,19.4,Chennai Super Kings,SK Raina,MS Dhoni,B Stanlake,0,0,,,,,,"","",19.4,,,,
ball,1,19.5,Chennai Super Kings,SK Raina,MS Dhoni,B Stanlake,1,0,,,,,,"","",19.5,,,,
ball,1,19.6,Chennai Super Kings,MS Dhoni,SK Raina,B Stanlake,2,0,,,,,,"","",19.6,,,,
ball,2,0.1,Sunrisers Hyderabad,RK Bhui,KS Williamson,DL Chahar,0,0,,,,,,"","",0.1,,,,
ball,2,0.2,Sunrisers Hyderabad,RK Bhui,KS Williamson,DL Chahar,0,0,,,,,,"","",0.2,,,,
ball,2,0.3,Sunrisers Hyderabad,RK Bhui,KS Williamson,DL Chahar,0,0,,,,,,"","",0.3,,,,
ball,2,0.4,Sunrisers Hyderabad,RK Bhui,KS Williamson,DL Chahar,0,0,,,,,,"","",0.4,,,,
ball,2,0.5,Sunrisers Hyderabad,RK Bhui,KS Williamson,DL Chahar,0,0,,,,,,caught,RK Bhui,0.5,,SR Watson,,
ball,2,0.6,Sunrisers Hyderabad,MK Pandey,KS Williamson,DL Chahar,0,0,,,,,,"","",0.6,,,,
ball,2,1.1,Sunrisers Hyderabad,KS Williamson,MK Pandey,SN Thakur,0,0,,,,,,"","",1.1,,,,
ball,2,1.2,Sunrisers Hyderabad,KS Williamson,MK Pandey,SN Thakur,2,0,,,,,,"","",1.2,,,,
ball,2,1.3,Sunrisers Hyderabad,KS Williamson,MK Pandey,SN Thakur,0,0,,,,,,"","",1.3,,,,
ball,2,1.4,Sunrisers Hyderabad,KS Williamson,MK Pandey,SN Thakur,4,0,,,,,,"","",1.4,,,,
ball,2,1.5,Sunrisers Hyderabad,KS Williamson,MK Pandey,SN Thakur,0,0,,,,,,"","",1.5,,,,
ball,2,1.6,Sunrisers Hyderabad,KS Williamson,MK Pandey,SN Thakur,4,0,,,,,,"","",1.6,,,,
ball,2,2.1,Sunrisers Hyderabad,MK Pandey,KS Williamson,DL Chahar,0,0,,,,,,caught,MK Pandey,2.1,,KV Sharma,,
ball,2,2.2,Sunrisers Hyderabad,KS Williamson,DJ Hooda,DL Chahar,1,0,,,,,,"","",2.2,,,,
ball,2,2.3,Sunrisers Hyderabad,DJ Hooda,KS Williamson,DL Chahar,0,0,,,,,,"","",2.3,,,,
ball,2,2.4,Sunrisers Hyderabad,DJ Hooda,KS Williamson,DL Chahar,0,0,,,,,,"","",2.4,,,,
ball,2,2.5,Sunrisers Hyderabad,DJ Hooda,KS Williamson,DL Chahar,0,0,,,,,,"","",2.5,,,,
ball,2,2.6,Sunrisers Hyderabad,DJ Hooda,KS Williamson,DL Chahar,0,0,,,,,,"","",2.6,,,,
ball,2,3.1,Sunrisers Hyderabad,KS Williamson,DJ Hooda,SN Thakur,0,1,1,,,,,"","",3.1,,,,
ball,2,3.2,Sunrisers Hyderabad,KS Williamson,DJ Hooda,SN Thakur,1,0,,,,,,"","",3.1,,,,
ball,2,3.3,Sunrisers Hyderabad,DJ Hooda,KS Williamson,SN Thakur,1,0,,,,,,"","",3.2,,,,
ball,2,3.4,Sunrisers Hyderabad,KS Williamson,DJ Hooda,SN Thakur,0,0,,,,,,"","",3.3,,,,
ball,2,3.5,Sunrisers Hyderabad,KS Williamson,DJ Hooda,SN Thakur,4,0,,,,,,"","",3.4,,,,
ball,2,3.6,Sunrisers Hyderabad,KS Williamson,DJ Hooda,SN Thakur,0,0,,,,,,"","",3.5,,,,
ball,2,3.7,Sunrisers Hyderabad,KS Williamson,DJ Hooda,SN Thakur,4,0,,,,,,"","",3.6,,,,
ball,2,4.1,Sunrisers Hyderabad,DJ Hooda,KS Williamson,DL Chahar,0,0,,,,,,"","",4.1,,,,
ball,2,4.2,Sunrisers Hyderabad,DJ Hooda,KS Williamson,DL Chahar,0,0,,,,,,caught,DJ Hooda,4.2,,RA Jadeja,,
ball,2,4.3,Sunrisers Hyderabad,KS Williamson,Shakib Al Hasan,DL Chahar,0,0,,,,,,"","",4.3,,,,
ball,2,4.4,Sunrisers Hyderabad,KS Williamson,Shakib Al Hasan,DL Chahar,6,0,,,,,,"","",4.4,,,,
ball,2,4.5,Sunrisers Hyderabad,KS Williamson,Shakib Al Hasan,DL Chahar,0,0,,,,,,"","",4.5,,,,
ball,2,4.6,Sunrisers Hyderabad,KS Williamson,Shakib Al Hasan,DL Chahar,0,0,,,,,,"","",4.6,,,,
ball,2,5.1,Sunrisers Hyderabad,Shakib Al Hasan,KS Williamson,SR Watson,0,0,,,,,,"","",5.1,,,,
ball,2,5.2,Sunrisers Hyderabad,Shakib Al Hasan,KS Williamson,SR Watson,4,0,,,,,,"","",5.2,,,,
ball,2,5.3,Sunrisers Hyderabad,Shakib Al Hasan,KS Williamson,SR Watson,1,0,,,,,,"","",5.3,,,,
ball,2,5.4,Sunrisers Hyderabad,KS Williamson,Shakib Al Hasan,SR Watson,1,0,,,,,,"","",5.4,,,,
ball,2,5.5,Sunrisers Hyderabad,Shakib Al Hasan,KS Williamson,SR Watson,0,0,,,,,,"","",5.5,,,,
ball,2,5.6,Sunrisers Hyderabad,Shakib Al Hasan,KS Williamson,SR Watson,6,0,,,,,,"","",5.6,,,,
ball,2,6.1,Sunrisers Hyderabad,KS Williamson,Shakib Al Hasan,RA Jadeja,1,0,,,,,,"","",6.1,,,,
ball,2,6.2,Sunrisers Hyderabad,Shakib Al Hasan,KS Williamson,RA Jadeja,1,0,,,,,,"","",6.2,,,,
ball,2,6.3,Sunrisers Hyderabad,KS Williamson,Shakib Al Hasan,RA Jadeja,0,0,,,,,,"","",6.3,,,,
ball,2,6.4,Sunrisers Hyderabad,KS Williamson,Shakib Al Hasan,RA Jadeja,0,0,,,,,,"","",6.4,,,,
ball,2,6.5,Sunrisers Hyderabad,KS Williamson,Shakib Al Hasan,RA Jadeja,1,0,,,,,,"","",6.5,,,,
ball,2,6.6,Sunrisers Hyderabad,Shakib Al Hasan,KS Williamson,RA Jadeja,0,0,,,,,,"","",6.6,,,,
ball,2,7.1,Sunrisers Hyderabad,KS Williamson,Shakib Al Hasan,DL Chahar,1,0,,,,,,"","",7.1,,,,
ball,2,7.2,Sunrisers Hyderabad,Shakib Al Hasan,KS Williamson,DL Chahar,1,0,,,,,,"","",7.2,,,,
ball,2,7.3,Sunrisers Hyderabad,KS Williamson,Shakib Al Hasan,DL Chahar,1,0,,,,,,"","",7.3,,,,
ball,2,7.4,Sunrisers Hyderabad,Shakib Al Hasan,KS Williamson,DL Chahar,0,0,,,,,,"","",7.4,,,,
ball,2,7.5,Sunrisers Hyderabad,Shakib Al Hasan,KS Williamson,DL Chahar,4,0,,,,,,"","",7.5,,,,
ball,2,7.6,Sunrisers Hyderabad,Shakib Al Hasan,KS Williamson,DL Chahar,1,0,,,,,,"","",7.6,,,,
ball,2,8.1,Sunrisers Hyderabad,Shakib Al Hasan,KS Williamson,RA Jadeja,1,0,,,,,,"","",8.1,,,,
ball,2,8.2,Sunrisers Hyderabad,KS Williamson,Shakib Al Hasan,RA Jadeja,4,0,,,,,,"","",8.2,,,,
ball,2,8.3,Sunrisers Hyderabad,KS Williamson,Shakib Al Hasan,RA Jadeja,0,0,,,,,,"","",8.3,,,,
ball,2,8.4,Sunrisers Hyderabad,KS Williamson,Shakib Al Hasan,RA Jadeja,2,0,,,,,,"","",8.4,,,,
ball,2,8.5,Sunrisers Hyderabad,KS Williamson,Shakib Al Hasan,RA Jadeja,1,0,,,,,,"","",8.5,,,,
ball,2,8.6,Sunrisers Hyderabad,Shakib Al Hasan,KS Williamson,RA Jadeja,1,0,,,,,,"","",8.6,,,,
ball,2,9.1,Sunrisers Hyderabad,Shakib Al Hasan,KS Williamson,SR Watson,1,0,,,,,,"","",9.1,,,,
ball,2,9.2,Sunrisers Hyderabad,KS Williamson,Shakib Al Hasan,SR Watson,4,0,,,,,,"","",9.2,true,,,
ball,2,9.3,Sunrisers Hyderabad,KS Williamson,Shakib Al Hasan,SR Watson,2,0,,,,,,"","",9.3,,,,
ball,2,9.4,Sunrisers Hyderabad,KS Williamson,Shakib Al Hasan,SR Watson,1,0,,,,,,"","",9.4,,,,
ball,2,9.5,Sunrisers Hyderabad,Shakib Al Hasan,KS Williamson,SR Watson,2,0,,,,,,"","",9.5,,,,
ball,2,9.6,Sunrisers Hyderabad,Shakib Al Hasan,KS Williamson,SR Watson,1,0,,,,,,"","",9.6,,,,
ball,2,10.1,Sunrisers Hyderabad,Shakib Al Hasan,KS Williamson,KV Sharma,0,0,,,,,,"","",10.1,,,,
ball,2,10.2,Sunrisers Hyderabad,Shakib Al Hasan,KS Williamson,KV Sharma,0,0,,,,,,"","",10.2,,,,
ball,2,10.3,Sunrisers Hyderabad,Shakib Al Hasan,KS Williamson,KV Sharma,0,0,,,,,,caught,Shakib Al Hasan,10.3,,SK Raina,,
ball,2,10.4,Sunrisers Hyderabad,YK Pathan,KS Williamson,KV Sharma,0,0,,,,,,"","",10.4,,,,
ball,2,10.5,Sunrisers Hyderabad,YK Pathan,KS Williamson,KV Sharma,1,0,,,,,,"","",10.5,,,,
ball,2,10.6,Sunrisers Hyderabad,KS Williamson,YK Pathan,KV Sharma,1,0,,,,,,"","",10.6,,,,
ball,2,11.1,Sunrisers Hyderabad,KS Williamson,YK Pathan,RA Jadeja,1,0,,,,,,"","",11.1,,,,
ball,2,11.2,Sunrisers Hyderabad,YK Pathan,KS Williamson,RA Jadeja,1,0,,,,,,"","",11.2,,,,
ball,2,11.3,Sunrisers Hyderabad,KS Williamson,YK Pathan,RA Jadeja,1,0,,,,,,"","",11.3,,,,
ball,2,11.4,Sunrisers Hyderabad,YK Pathan,KS Williamson,RA Jadeja,1,0,,,,,,"","",11.4,,,,
ball,2,11.5,Sunrisers Hyderabad,KS Williamson,YK Pathan,RA Jadeja,1,0,,,,,,"","",11.5,,,,
ball,2,11.6,Sunrisers Hyderabad,YK Pathan,KS Williamson,RA Jadeja,0,0,,,,,,"","",11.6,,,,
ball,2,12.1,Sunrisers Hyderabad,KS Williamson,YK Pathan,KV Sharma,1,0,,,,,,"","",12.1,,,,
ball,2,12.2,Sunrisers Hyderabad,YK Pathan,KS Williamson,KV Sharma,0,0,,,,,,"","",12.2,,,,
ball,2,12.3,Sunrisers Hyderabad,YK Pathan,KS Williamson,KV Sharma,1,0,,,,,,"","",12.3,,,,
ball,2,12.4,Sunrisers Hyderabad,KS Williamson,YK Pathan,KV Sharma,1,0,,,,,,"","",12.4,,,,
